event_id,ticker,t0_utc,direction,cluster_len,peak_abs_ret_3_bp,peak_z_ret_3,peak_volume_mult,peak_range_mult,peak_impact_mult,event_window_start,event_window_end,val_window_start,val_window_end,event_return,forward_return_60m,label_proxy,score_mag,score_z,score_attn,score_liq,score_shape,quality_score,archetype
META_20251112_143000,META,2025-11-12 14:30:00+00:00,-1,15,122.82686306128944,7.053643405885488,497.5954123962909,16.73234930516489,0.0785728431706316,2025-11-12 14:10:00+00:00,2025-11-12 14:30:00+00:00,2025-11-12 14:35:00+00:00,2025-11-12 15:30:00+00:00,-0.0067619047619047,-0.0199483811167576,continuation,0.6700579004150115,1.0,0.782171707617281,0.4801966752385705,1.0,0.7959783179129947,info_driven
META_20251031_132500,META,2025-10-31 13:25:00+00:00,1,16,212.87738265785893,4.969129376370329,311.7467360035406,29.38079529373666,1.117154496822846,2025-10-31 13:05:00+00:00,2025-10-31 13:25:00+00:00,2025-10-31 13:30:00+00:00,2025-10-31 14:25:00+00:00,0.0078567267621623,-0.0248314190440903,reversal,1.0,0.4558373466512023,0.4950967139168493,1.0,1.0,0.7901868121136104,idiosyncratic
META_20251203_140000,META,2025-12-03 14:00:00+00:00,-1,5,97.32451361867732,6.4564462606633946,63.371112646855565,21.509484088345783,1.2603315795715977,2025-12-03 13:40:00+00:00,2025-12-03 14:00:00+00:00,2025-12-03 14:05:00+00:00,2025-12-03 15:00:00+00:00,-0.0050886661526599,0.0042002479851208,reversal,0.40569771681483097,1.0,0.11143818110180165,1.0,1.0,0.673712065424068,macro_spillover
MSFT_20251208_142500,MSFT,2025-12-08 14:25:00+00:00,1,4,118.95445134575854,7.040661825237608,1043.6436271401394,23.84384651586428,0.298149831935856,2025-12-08 14:05:00+00:00,2025-12-08 14:25:00+00:00,2025-12-08 14:30:00+00:00,2025-12-08 15:25:00+00:00,0.0032476263368015,0.0084065979381442,continuation,0.9263526336189608,1.0,1.0,0.9058286599379457,1.0,0.967462457395432,info_driven
MSFT_20251028_130000,MSFT,2025-10-28 13:00:00+00:00,1,9,419.7244553001855,5.198298545334472,1645.1286740692358,212.05681535998156,0.2702654955409768,2025-10-28 12:40:00+00:00,2025-10-28 13:00:00+00:00,2025-10-28 13:05:00+00:00,2025-10-28 14:00:00+00:00,0.0414510686164228,-0.0175874421702579,reversal,1.0,0.7062846287466568,1.0,0.8485321175764574,1.0,0.9185367433858,mixed
MSFT_20251103_140000,MSFT,2025-11-03 14:00:00+00:00,-1,8,139.24740164282358,6.085731990643028,359.0948404413958,39.44449414156801,0.981152607104789,2025-11-03 13:40:00+00:00,2025-11-03 14:00:00+00:00,2025-11-03 14:05:00+00:00,2025-11-03 15:00:00+00:00,-0.0059282447921122,0.0082414931192218,reversal,1.0,1.0,0.4305535428981089,1.0,1.0,0.8861107085796218,mixed
MSFT_20260107_143000,MSFT,2026-01-07 14:30:00+00:00,1,3,112.47593538126432,6.596904845404737,993.02546396202,27.36015720627747,0.0278668180469707,2026-01-07 14:10:00+00:00,2026-01-07 14:30:00+00:00,2026-01-07 14:35:00+00:00,2026-01-07 15:30:00+00:00,0.0089237199582026,0.0039563353149534,continuation,0.83436110376974,1.0,1.0,0.3504529846638802,1.0,0.8611582236420172,info_driven
MSFT_20251203_140000,MSFT,2025-12-03 14:00:00+00:00,-1,6,218.09454241887184,6.005011993509762,402.5990783410138,61.10780115824944,0.1674861521701899,2025-12-03 13:40:00+00:00,2025-12-03 14:00:00+00:00,2025-12-03 14:05:00+00:00,2025-12-03 15:00:00+00:00,-0.0172614548648704,-0.0058306310800698,continuation,1.0,1.0,0.5209423443615046,0.637341830745328,1.0,0.8497897434841002,info_driven
MSFT_20251031_133000,MSFT,2025-10-31 13:30:00+00:00,-1,14,141.16091193974168,6.553449600240978,418.9162120031177,20.331241224455383,0.088725558195776,2025-10-31 13:10:00+00:00,2025-10-31 13:30:00+00:00,2025-10-31 13:35:00+00:00,2025-10-31 14:30:00+00:00,-0.0056952564757525,-0.0140247383444338,continuation,1.0,1.0,0.5548444703667632,0.47550510473668195,1.0,0.832294659783855,info_driven
MSFT_20251125_142500,MSFT,2025-11-25 14:25:00+00:00,1,5,143.84030093185677,5.361898841103729,325.7070480081716,9.242529036404266,0.7431967066437828,2025-11-25 14:05:00+00:00,2025-11-25 14:25:00+00:00,2025-11-25 14:30:00+00:00,2025-11-25 15:25:00+00:00,0.0091429057430205,-0.0131265670761256,reversal,1.0,0.784260101332728,0.361183690965264,1.0,1.0,0.8290887584595985,idiosyncratic
MSFT_20251104_143000,MSFT,2025-11-04 14:30:00+00:00,-1,5,87.40915340796462,4.480371126777309,687.4624358376108,10.965647559457691,0.0960015831596375,2025-11-04 14:10:00+00:00,2025-11-04 14:30:00+00:00,2025-11-04 14:35:00+00:00,2025-11-04 15:30:00+00:00,-0.0056753910363928,0.0092089520036089,reversal,0.4784259428843669,0.3641047477062911,1.0,0.4904558307163648,1.0,0.6659958098698047,macro_spillover
NFLX_20251203_140500,NFLX,2025-12-03 14:05:00+00:00,-1,21,281.8791946308674,6.268751719776601,649.8993193420306,20.151894758812816,0.6728314246517973,2025-12-03 13:45:00+00:00,2025-12-03 14:05:00+00:00,2025-12-03 14:10:00+00:00,2025-12-03 15:05:00+00:00,-0.0039160839160838,-0.0383787325657586,continuation,1.0,1.0,0.6440734617893665,0.7260926178851661,1.0,0.8877285850406482,info_driven
NFLX_20251119_142500,NFLX,2025-11-19 14:25:00+00:00,-1,10,198.6695433297392,6.962828272482881,552.4183780020884,8.22794346727128,0.8157485125303734,2025-11-19 14:05:00+00:00,2025-11-19 14:25:00+00:00,2025-11-19 14:30:00+00:00,2025-11-19 15:25:00+00:00,-0.0066050198150594,-0.0156028368794325,continuation,1.0,1.0,0.5375927210719854,0.8489910892485113,1.0,0.8848672076016737,info_driven
NFLX_20260109_142000,NFLX,2026-01-09 14:20:00+00:00,-1,13,151.90299764230585,5.887302647535856,1061.3328710124829,11.160547747028176,0.6260430626132063,2026-01-09 14:00:00+00:00,2026-01-09 14:20:00+00:00,2026-01-09 14:25:00+00:00,2026-01-09 15:20:00+00:00,-0.0040730120216168,-0.0163974365647222,continuation,0.6849606211470498,0.9876313975562263,1.0,0.6858579737464396,1.0,0.8716451308599737,info_driven
NFLX_20251205_135000,NFLX,2025-12-05 13:50:00+00:00,1,29,370.5203482486352,5.136486288530311,1008.8921430251704,14.55142353342949,0.5920203579338867,2025-12-05 13:30:00+00:00,2025-12-05 13:50:00+00:00,2025-12-05 13:55:00+00:00,2025-12-05 14:50:00+00:00,0.0098191005558361,0.0304078397463611,continuation,1.0,0.5888976138924471,1.0,0.6566008816883687,1.0,0.8662696550317448,info_driven
NFLX_20251205_120500,NFLX,2025-12-05 12:05:00+00:00,-1,16,227.1590113079136,6.988489676361992,255.03593083314615,27.421871395472117,0.8174514195907246,2025-12-05 11:45:00+00:00,2025-12-05 12:05:00+00:00,2025-12-05 12:10:00+00:00,2025-12-05 13:05:00+00:00,-0.0058765915768853,-0.0073891625615764,continuation,1.0,1.0,0.21275483157653702,0.8504554674953507,1.0,0.8201192864396101,info_driven
NFLX_20251208_134500,NFLX,2025-12-08 13:45:00+00:00,-1,10,290.34087978959235,5.507282294508484,518.003010369049,13.18645664964336,0.5902574213996065,2025-12-08 13:25:00+00:00,2025-12-08 13:45:00+00:00,2025-12-08 13:50:00+00:00,2025-12-08 14:45:00+00:00,-0.0055528011898858,-0.0313092033103998,continuation,1.0,0.7858151326142286,0.5,0.655084882388427,1.0,0.8054257588811098,info_driven
NFLX_20251212_140000,NFLX,2025-12-12 14:00:00+00:00,1,9,162.11578947368687,6.622278108482137,633.8621303090949,15.03595743808912,0.5176971409248854,2025-12-12 13:40:00+00:00,2025-12-12 14:00:00+00:00,2025-12-12 14:05:00+00:00,2025-12-12 15:00:00+00:00,0.003797736168412,0.0166088798490868,continuation,0.7643685578401351,1.0,0.626555660424517,0.592688232103926,1.0,0.805306506360526,info_driven
NFLX_20251030_195500,NFLX,2025-10-30 19:55:00+00:00,-1,4,321.3957759412378,5.137245974614994,10.541923039830264,21.010472103056745,3.441703800064935,2025-10-30 19:35:00+00:00,2025-10-30 19:55:00+00:00,2025-10-30 20:00:00+00:00,2025-10-30 20:55:00+00:00,-0.0028378341254361,0.0303591320294858,reversal,1.0,0.5893010580946265,0.0,1.0,1.0,0.7178602116189252,mixed
