event_id,ticker,t0_utc,direction,cluster_len,peak_abs_ret_3_bp,peak_z_ret_3,peak_volume_mult,peak_range_mult,peak_impact_mult,event_window_start,event_window_end,val_window_start,val_window_end,event_return,forward_return_60m,label_proxy
AMD_20251229_143500,AMD,2025-12-29 14:35:00+00:00,1,16,172.31598354843226,5.3272270352328865,436.1455160744501,37.091295452833215,0.14941984402137456,2025-12-29 14:15:00+00:00,2025-12-29 14:35:00+00:00,2025-12-29 14:40:00+00:00,2025-12-29 15:35:00+00:00,0.012246790730708446,-0.0018194117235426077,unclear
AMD_20251231_144500,AMD,2025-12-31 14:45:00+00:00,1,2,81.68948711997581,4.380257638245802,455.1897435897436,20.477326581558568,0.048613715169501796,2025-12-31 14:25:00+00:00,2025-12-31 14:45:00+00:00,2025-12-31 14:50:00+00:00,2025-12-31 15:45:00+00:00,0.0053036268470054715,-0.004976155919552028,reversal
AMD_20260102_090000,AMD,2026-01-02 09:00:00+00:00,1,3,201.27329011156547,5.113111108596088,1.8456423652339111,6.757540828902177,184.27797336767628,2026-01-01 00:40:00+00:00,2026-01-02 09:00:00+00:00,2026-01-02 09:05:00+00:00,2026-01-02 10:05:00+00:00,0.017570093457943914,-0.0006429096252754674,unclear
AMD_20260105_090000,AMD,2026-01-05 09:00:00+00:00,1,4,185.53206672019317,4.855460857668427,2.8242689259360483,14.980086028901104,39.414161639498374,2026-01-03 00:40:00+00:00,2026-01-05 09:00:00+00:00,2026-01-05 09:05:00+00:00,2026-01-05 10:00:00+00:00,0.018760888015366017,0.00517385013373084,continuation
AMD_20260105_144000,AMD,2026-01-05 14:40:00+00:00,-1,6,179.47236408958565,4.145112148956413,153.85889570552146,12.48490810158519,0.14762623127177138,2026-01-05 14:20:00+00:00,2026-01-05 14:40:00+00:00,2026-01-05 14:45:00+00:00,2026-01-05 15:40:00+00:00,-0.005499521780714778,-0.01737666936241833,continuation
AMD_20260106_141500,AMD,2026-01-06 14:15:00+00:00,1,7,276.5942762491913,7.47887764599079,464.7380468894222,26.36086686840393,0.5456375964610143,2026-01-06 13:55:00+00:00,2026-01-06 14:15:00+00:00,2026-01-06 14:20:00+00:00,2026-01-06 15:15:00+00:00,0.003410203871956563,-0.026559356136820922,reversal
AMD_20260107_142500,AMD,2026-01-07 14:25:00+00:00,-1,8,260.66958143105,6.122743479346715,483.7981827899519,32.37175757063255,0.903089990786887,2026-01-07 14:05:00+00:00,2026-01-07 14:25:00+00:00,2026-01-07 14:30:00+00:00,2026-01-07 15:25:00+00:00,-0.004694615276278125,-0.006391207961888523,continuation
AMD_20260108_142000,AMD,2026-01-08 14:20:00+00:00,-1,15,187.07400783100957,6.167041935403344,266.3201133144476,16.79696387207008,0.4982204110648334,2026-01-08 14:00:00+00:00,2026-01-08 14:20:00+00:00,2026-01-08 14:25:00+00:00,2026-01-08 15:20:00+00:00,-0.0035072752263141105,-0.01400713436385248,continuation
AMD_20260109_150000,AMD,2026-01-09 15:00:00+00:00,-1,12,122.44295830054597,5.5595606368887,164.9312851460705,10.675314907208644,0.15452298019507812,2026-01-09 14:40:00+00:00,2026-01-09 15:00:00+00:00,2026-01-09 15:05:00+00:00,2026-01-09 16:00:00+00:00,-0.0064875109340072346,0.010345080584020172,reversal
AMD_20260112_090000,AMD,2026-01-12 09:00:00+00:00,-1,3,128.90702767270446,4.680850480639051,3.1892684971704046,9.06238140288867,59.64762124278566,2026-01-10 00:40:00+00:00,2026-01-12 09:00:00+00:00,2026-01-12 09:05:00+00:00,2026-01-12 10:05:00+00:00,-0.012479658073784927,-0.0024885526577742567,unclear
AMD_20260112_142500,AMD,2026-01-12 14:25:00+00:00,-1,14,211.46686522709902,4.847299470241089,388.0538091192297,25.738644488715583,0.2787338956526537,2026-01-12 14:05:00+00:00,2026-01-12 14:25:00+00:00,2026-01-12 14:30:00+00:00,2026-01-12 15:25:00+00:00,-0.0010718049761735404,0.037943544379286376,reversal
AMD_20260113_090000,AMD,2026-01-13 09:00:00+00:00,1,3,188.67924528301438,5.005505348964435,3.9544884774852957,6.155272616206894,23.501195924300077,2026-01-13 00:40:00+00:00,2026-01-13 09:00:00+00:00,2026-01-13 09:05:00+00:00,2026-01-13 10:05:00+00:00,0.016949152542372836,0.0009012855177648049,unclear
AMD_20260113_143000,AMD,2026-01-13 14:30:00+00:00,1,16,289.38682534517034,4.32925277101701,670.3195250831757,29.505408490086246,0.45571402178695386,2026-01-13 14:10:00+00:00,2026-01-13 14:30:00+00:00,2026-01-13 14:35:00+00:00,2026-01-13 15:30:00+00:00,0.025083736509117882,-0.012080670926517545,reversal
AMD_20260114_143500,AMD,2026-01-14 14:35:00+00:00,-1,23,257.30724971231746,5.251554569264882,269.9484596659112,11.501387804504953,0.7431913788572839,2026-01-14 14:15:00+00:00,2026-01-14 14:35:00+00:00,2026-01-14 14:40:00+00:00,2026-01-14 15:35:00+00:00,-0.0028069206699796734,0.030409302754833556,reversal
AMD_20260115_131000,AMD,2026-01-15 13:10:00+00:00,1,23,275.5352755352769,4.284020465293408,603.6602327561737,29.787914956919614,1.1662464959939967,2026-01-15 12:50:00+00:00,2026-01-15 13:10:00+00:00,2026-01-15 13:15:00+00:00,2026-01-15 14:10:00+00:00,0.0033311417926802367,0.0012668734437115692,unclear
META_20251017_080000,META,2025-10-17 08:00:00+00:00,-1,3,153.22927108692096,4.131446909370234,1.3106998406667483,2.964243803578407,47.19011500037537,2025-10-16 23:40:00+00:00,2025-10-17 08:00:00+00:00,2025-10-17 08:05:00+00:00,2025-10-17 09:10:00+00:00,-0.014396612561750288,0.007131605327223234,reversal
META_20251020_134000,META,2025-10-20 13:40:00+00:00,1,6,98.99758036640449,4.507049299852598,281.81687155574394,21.97724947340799,0.06743694628122765,2025-10-20 13:20:00+00:00,2025-10-20 13:40:00+00:00,2025-10-20 13:45:00+00:00,2025-10-20 14:40:00+00:00,0.002413554633471593,0.0094433214440941,continuation
META_20251023_133500,META,2025-10-23 13:35:00+00:00,1,5,87.94619762027223,5.11292966936954,394.98523985239854,244.54955101034196,0.038707063014748314,2025-10-23 13:15:00+00:00,2025-10-23 13:35:00+00:00,2025-10-23 13:40:00+00:00,2025-10-23 14:35:00+00:00,0.005251742623688882,0.004773794338752024,continuation
META_20251027_080000,META,2025-10-27 08:00:00+00:00,1,3,124.69030502416878,4.667490721881073,0.23225404732254049,3.495766591769861,120.25434976602884,2025-10-24 23:30:00+00:00,2025-10-27 08:00:00+00:00,2025-10-27 08:05:00+00:00,2025-10-27 09:10:00+00:00,0.012441616462465444,0.004225502781343593,continuation
META_20251029_134000,META,2025-10-29 13:40:00+00:00,-1,2,86.82864877511243,5.597113642517913,173.90181234228035,13.132102107957255,0.053746694183491525,2025-10-29 13:20:00+00:00,2025-10-29 13:40:00+00:00,2025-10-29 13:45:00+00:00,2025-10-29 14:40:00+00:00,-0.0062109738275542,0.0013168009090605004,unclear
META_20251029_194500,META,2025-10-29 19:45:00+00:00,1,12,867.8566287606171,5.105099892574341,9.828038384497136,54.56216567870433,9.697039004230806,2025-10-29 19:25:00+00:00,2025-10-29 19:45:00+00:00,2025-10-29 19:50:00+00:00,2025-10-29 20:45:00+00:00,0.008681112894596055,-0.07438104205068363,reversal
META_20251030_131500,META,2025-10-30 13:15:00+00:00,-1,10,224.57527626924102,5.070154739284488,175.34993199875927,9.652549789782007,0.6788150845164381,2025-10-30 12:55:00+00:00,2025-10-30 13:15:00+00:00,2025-10-30 13:20:00+00:00,2025-10-30 14:15:00+00:00,-0.004549361311164568,-0.01153703014514329,continuation
META_20251031_124500,META,2025-10-31 12:45:00+00:00,-1,3,74.27777196573837,4.291616366206372,12.530725925925926,5.030919898337393,0.7988522031697676,2025-10-31 12:25:00+00:00,2025-10-31 12:45:00+00:00,2025-10-31 12:50:00+00:00,2025-10-31 13:45:00+00:00,-0.005816338611810079,-0.02050538435854299,continuation
META_20251031_132500,META,2025-10-31 13:25:00+00:00,1,16,212.87738265785893,4.969129376370329,311.7467360035406,29.38079529373666,1.117154496822846,2025-10-31 13:05:00+00:00,2025-10-31 13:25:00+00:00,2025-10-31 13:30:00+00:00,2025-10-31 14:25:00+00:00,0.007856726762162314,-0.024831419044090364,reversal
META_20251103_143000,META,2025-11-03 14:30:00+00:00,-1,11,130.50599639232053,5.079733945008966,188.21723167298984,9.39943245976845,0.23648848302395126,2025-11-03 14:10:00+00:00,2025-11-03 14:30:00+00:00,2025-11-03 14:35:00+00:00,2025-11-03 15:30:00+00:00,-0.0037945748247485422,-0.009499625216074503,continuation
META_20251104_090000,META,2025-11-04 09:00:00+00:00,-1,3,131.71918995879219,5.398185708981724,1.89637137381022,13.979845145944806,46.062739545405954,2025-11-04 00:40:00+00:00,2025-11-04 09:00:00+00:00,2025-11-04 09:05:00+00:00,2025-11-04 10:00:00+00:00,-0.008994584412526319,-0.008442628144205822,continuation
META_20251106_142500,META,2025-11-06 14:25:00+00:00,-1,14,166.97054025524682,5.83816097213446,314.92106065224016,12.625047461897463,0.547592380999582,2025-11-06 14:05:00+00:00,2025-11-06 14:25:00+00:00,2025-11-06 14:30:00+00:00,2025-11-06 15:25:00+00:00,-0.004852849092047418,-0.016737454774264693,continuation
META_20251107_142500,META,2025-11-07 14:25:00+00:00,1,9,129.859455905319,4.457111371082675,150.14559547501833,9.557397220469074,1.33187290463106,2025-11-07 14:05:00+00:00,2025-11-07 14:25:00+00:00,2025-11-07 14:30:00+00:00,2025-11-07 15:25:00+00:00,0.005876111972578091,-0.01567075050709943,reversal
META_20251110_090000,META,2025-11-10 09:00:00+00:00,1,3,140.10171768543466,4.258078006438807,1.0855796140816025,4.227093559344679,47.83469703836231,2025-11-08 00:40:00+00:00,2025-11-10 09:00:00+00:00,2025-11-10 09:05:00+00:00,2025-11-10 10:00:00+00:00,0.013096037609133804,0.00028410436100179126,unclear
META_20251111_113000,META,2025-11-11 11:30:00+00:00,-1,3,125.88829222804688,4.187020931665202,20.623809523809523,30.436078438009684,2.32368688095566,2025-11-11 11:10:00+00:00,2025-11-11 11:30:00+00:00,2025-11-11 11:35:00+00:00,2025-11-11 12:30:00+00:00,-0.012400959049841953,0.003890800347277956,reversal
META_20251112_143000,META,2025-11-12 14:30:00+00:00,-1,15,122.82686306128943,7.053643405885488,497.5954123962909,16.73234930516489,0.07857284317063168,2025-11-12 14:10:00+00:00,2025-11-12 14:30:00+00:00,2025-11-12 14:35:00+00:00,2025-11-12 15:30:00+00:00,-0.006761904761904747,-0.019948381116757674,continuation
META_20251119_143000,META,2025-11-19 14:30:00+00:00,-1,8,121.43391478799393,5.669175892878543,330.56721371934356,12.441050887507062,0.0552183870258682,2025-11-19 14:10:00+00:00,2025-11-19 14:30:00+00:00,2025-11-19 14:35:00+00:00,2025-11-19 15:30:00+00:00,-0.009109243697478897,0.004867872044506338,reversal
META_20251126_120000,META,2025-11-26 12:00:00+00:00,-1,6,68.45849802371573,4.260685993199491,8.26458938473726,9.297978681774238,1.9105894989082286,2025-11-26 11:40:00+00:00,2025-11-26 12:00:00+00:00,2025-11-26 12:05:00+00:00,2025-11-26 13:00:00+00:00,-0.004175136825644965,-0.0035488277876356555,continuation
META_20251128_144000,META,2025-11-28 14:40:00+00:00,1,4,66.55831920105548,4.794958664107698,400.3308763308763,16.25609988045353,0.04013256748844571,2025-11-28 14:20:00+00:00,2025-11-28 14:40:00+00:00,2025-11-28 14:45:00+00:00,2025-11-28 15:40:00+00:00,0.006446799477979104,0.005139745170250176,continuation
META_20251202_142500,META,2025-12-02 14:25:00+00:00,-1,6,81.62535897114908,5.187434910560728,515.6617142857143,15.528476513029245,0.7959520384351312,2025-12-02 14:05:00+00:00,2025-12-02 14:25:00+00:00,2025-12-02 14:30:00+00:00,2025-12-02 15:25:00+00:00,-0.0032589465843136933,-4.281621722601603e-05,unclear
META_20251203_140000,META,2025-12-03 14:00:00+00:00,-1,5,97.32451361867733,6.4564462606633946,63.371112646855565,21.509484088345786,1.2603315795715975,2025-12-03 13:40:00+00:00,2025-12-03 14:00:00+00:00,2025-12-03 14:05:00+00:00,2025-12-03 15:00:00+00:00,-0.005088666152659904,0.004200247985120864,reversal
META_20251204_113000,META,2025-12-04 11:30:00+00:00,1,3,60.424842708528544,4.063021663917809,22.361462248035533,18.844819490088287,1.5068579588373021,2025-12-04 11:10:00+00:00,2025-12-04 11:30:00+00:00,2025-12-04 11:35:00+00:00,2025-12-04 12:30:00+00:00,0.005603985056039873,-0.0026315789473685403,unclear
META_20251204_140000,META,2025-12-04 14:00:00+00:00,1,19,609.8640776698994,7.022725491787997,1898.5052966101696,78.67905856489686,0.17721878051424747,2025-12-04 13:40:00+00:00,2025-12-04 14:00:00+00:00,2025-12-04 14:05:00+00:00,2025-12-04 15:00:00+00:00,0.0398264994024502,-0.004241274771882186,reversal
META_20251205_142000,META,2025-12-05 14:20:00+00:00,-1,13,94.94952525237466,4.8884516447188595,287.20656226696497,16.145226683474725,1.0838151147366486,2025-12-05 14:00:00+00:00,2025-12-05 14:20:00+00:00,2025-12-05 14:25:00+00:00,2025-12-05 15:20:00+00:00,-0.00247427657584276,0.01787712876977543,reversal
META_20251208_143000,META,2025-12-08 14:30:00+00:00,1,6,97.66123104157032,4.730681457200752,380.66206420434935,22.591189456742065,0.08811729638861268,2025-12-08 14:10:00+00:00,2025-12-08 14:30:00+00:00,2025-12-08 14:35:00+00:00,2025-12-08 15:30:00+00:00,0.003877703206562222,-0.0059277967612538784,reversal
META_20251209_143000,META,2025-12-09 14:30:00+00:00,-1,7,113.87021539306375,5.068675370334956,572.6554762903903,31.46741597195626,0.053149135785145865,2025-12-09 14:10:00+00:00,2025-12-09 14:30:00+00:00,2025-12-09 14:35:00+00:00,2025-12-09 15:30:00+00:00,-0.008486722993361506,0.00024346635218952528,unclear
META_20251217_130000,META,2025-12-17 13:00:00+00:00,-1,1,67.14276994445268,4.895675716306214,43.69923932124049,23.65300281039956,0.5320220024442317,2025-12-17 12:40:00+00:00,2025-12-17 13:00:00+00:00,2025-12-17 13:05:00+00:00,2025-12-17 14:00:00+00:00,-0.005855760186898706,0.003112982970151945,reversal
META_20251218_090000,META,2025-12-18 09:00:00+00:00,1,4,140.87759815242686,5.117224508055597,3.244678847240535,7.7341955707735925,55.97922837702597,2025-12-18 00:40:00+00:00,2025-12-18 09:00:00+00:00,2025-12-18 09:05:00+00:00,2025-12-18 10:00:00+00:00,0.006288862229077319,0.0006127169400915733,unclear
META_20251222_143000,META,2025-12-22 14:30:00+00:00,1,12,161.34220072551608,7.961847615574595,532.1368597816961,24.201324142337086,0.10775170157787348,2025-12-22 14:10:00+00:00,2025-12-22 14:30:00+00:00,2025-12-22 14:35:00+00:00,2025-12-22 15:30:00+00:00,0.005272699803595682,-0.00416297209155525,reversal
META_20251223_143500,META,2025-12-23 14:35:00+00:00,1,5,60.53801453519636,4.5859199918985185,313.3165137614679,17.19729419629693,0.07680733467940243,2025-12-23 14:15:00+00:00,2025-12-23 14:35:00+00:00,2025-12-23 14:40:00+00:00,2025-12-23 15:35:00+00:00,0.003892347070137969,0.00019612576187322261,unclear
META_20251230_143000,META,2025-12-30 14:30:00+00:00,1,9,106.42168455521129,4.0911719301466105,893.0644122383253,45.64200843339487,0.06717132299616657,2025-12-30 14:10:00+00:00,2025-12-30 14:30:00+00:00,2025-12-30 14:35:00+00:00,2025-12-30 15:30:00+00:00,0.010856709628506378,-0.0015450154501545077,unclear
META_20251231_143000,META,2025-12-31 14:30:00+00:00,-1,3,66.68539173137145,6.080359987044982,592.1152597402597,17.911547851017374,0.022546500210711355,2025-12-31 14:10:00+00:00,2025-12-31 14:30:00+00:00,2025-12-31 14:35:00+00:00,2025-12-31 15:30:00+00:00,-0.005334593119169728,-0.0002759252920963018,unclear
META_20260102_090000,META,2026-01-02 09:00:00+00:00,1,3,115.4085614930156,5.354347489108255,0.983402489626556,4.0638712601310285,254.46454166951628,2026-01-01 00:40:00+00:00,2026-01-02 09:00:00+00:00,2026-01-02 09:05:00+00:00,2026-01-02 10:10:00+00:00,0.009911961141469527,-0.0004959944689102436,unclear
META_20260105_143000,META,2026-01-05 14:30:00+00:00,1,8,114.97042783623846,6.558439790144666,409.32775453277543,26.155674254468558,0.0833385299535507,2026-01-05 14:10:00+00:00,2026-01-05 14:30:00+00:00,2026-01-05 14:35:00+00:00,2026-01-05 15:30:00+00:00,0.005309659658889965,0.014131478202338288,continuation
META_20260106_143500,META,2026-01-06 14:35:00+00:00,-1,6,86.0632557286367,5.228152578056238,407.6074014481094,20.220134672239368,0.09823631089670545,2026-01-06 14:15:00+00:00,2026-01-06 14:35:00+00:00,2026-01-06 14:40:00+00:00,2026-01-06 15:35:00+00:00,-0.005456668081751381,0.004183175524154592,reversal
META_20260107_144500,META,2026-01-07 14:45:00+00:00,-1,7,111.1111111111085,5.994859346102765,482.21651376146787,16.605265389301273,0.039364808261999375,2026-01-07 14:25:00+00:00,2026-01-07 14:45:00+00:00,2026-01-07 14:50:00+00:00,2026-01-07 15:45:00+00:00,-0.002074119261857632,-0.009727358865421643,continuation
META_20260108_143000,META,2026-01-08 14:30:00+00:00,-1,3,139.4647568790064,5.631701467156647,948.873473917869,54.09631644781692,0.060645656685188884,2026-01-08 14:10:00+00:00,2026-01-08 14:30:00+00:00,2026-01-08 14:35:00+00:00,2026-01-08 15:30:00+00:00,-0.011179585643058432,0.004721265267773278,reversal
META_20260112_090000,META,2026-01-12 09:00:00+00:00,-1,3,104.15054628741593,4.340997671615447,2.6055009823182713,6.364738741668787,43.92622127543366,2026-01-10 00:25:00+00:00,2026-01-12 09:00:00+00:00,2026-01-12 09:05:00+00:00,2026-01-12 10:00:00+00:00,-0.01044410413476271,-0.001036862793648785,unclear
META_20260113_143000,META,2026-01-13 14:30:00+00:00,-1,11,124.1006793629551,6.543102144531863,560.0604496866937,22.88086321199854,0.06213605174672961,2026-01-13 14:10:00+00:00,2026-01-13 14:30:00+00:00,2026-01-13 14:35:00+00:00,2026-01-13 15:30:00+00:00,-0.005841357746215969,-0.019254391112154434,continuation
META_20260114_143500,META,2026-01-14 14:35:00+00:00,-1,7,69.72093885811992,4.295638621750396,269.83071895424837,11.927191293813681,0.12354539537073758,2026-01-14 14:15:00+00:00,2026-01-14 14:35:00+00:00,2026-01-14 14:40:00+00:00,2026-01-14 15:35:00+00:00,-0.003876216302440505,-0.006197255272471058,continuation
MSFT_20251024_104500,MSFT,2025-10-24 10:45:00+00:00,-1,2,66.98656429942274,4.547879940416114,3.225025746652935,4.821100953996138,2.498029716147414,2025-10-24 10:25:00+00:00,2025-10-24 10:45:00+00:00,2025-10-24 10:50:00+00:00,2025-10-24 11:50:00+00:00,-0.0034429992348889993,0.0019193857965451588,unclear
MSFT_20251027_080000,MSFT,2025-10-27 08:00:00+00:00,1,3,112.59541984732557,4.866385498233632,0.14790892943646053,6.589880725426241,149.84632731684405,2025-10-24 23:40:00+00:00,2025-10-27 08:00:00+00:00,2025-10-27 08:05:00+00:00,2025-10-27 09:05:00+00:00,0.011278841199259482,-0.0026420079260237594,unclear
MSFT_20251028_130000,MSFT,2025-10-28 13:00:00+00:00,1,9,419.7244553001855,5.198298545334472,1645.1286740692358,212.05681535998153,0.2702654955409768,2025-10-28 12:40:00+00:00,2025-10-28 13:00:00+00:00,2025-10-28 13:05:00+00:00,2025-10-28 14:00:00+00:00,0.04145106861642289,-0.017587442170257983,reversal
MSFT_20251029_133000,MSFT,2025-10-29 13:30:00+00:00,-1,6,71.94111554963412,4.4334321428316965,348.70123325818855,11.259291312787445,0.061967979582469204,2025-10-29 13:10:00+00:00,2025-10-29 13:30:00+00:00,2025-10-29 13:35:00+00:00,2025-10-29 14:30:00+00:00,-0.004170369010464525,-0.008145591196921154,continuation
MSFT_20251029_195500,MSFT,2025-10-29 19:55:00+00:00,1,25,385.91117917304854,4.289980310120653,5.223284726413995,43.068244975977876,23.97931766018765,2025-10-29 19:35:00+00:00,2025-10-29 19:55:00+00:00,2025-10-29 20:00:00+00:00,2025-10-29 20:55:00+00:00,0.006175472432913498,-0.030743143615452606,reversal
MSFT_20251031_133000,MSFT,2025-10-31 13:30:00+00:00,-1,14,141.16091193974168,6.553449600240978,418.9162120031177,20.331241224455386,0.08872555819577603,2025-10-31 13:10:00+00:00,2025-10-31 13:30:00+00:00,2025-10-31 13:35:00+00:00,2025-10-31 14:30:00+00:00,-0.00569525647575253,-0.014024738344433851,continuation
MSFT_20251103_140000,MSFT,2025-11-03 14:00:00+00:00,-1,8,139.24740164282358,6.085731990643028,359.0948404413958,39.44449414156801,0.981152607104789,2025-11-03 13:40:00+00:00,2025-11-03 14:00:00+00:00,2025-11-03 14:05:00+00:00,2025-11-03 15:00:00+00:00,-0.005928244792112292,0.008241493119221843,reversal
MSFT_20251104_090000,MSFT,2025-11-04 09:00:00+00:00,-1,3,80.6372884003359,4.47731370528332,1.3293395237382057,2.514714171964747,31.760909203528417,2025-11-04 00:40:00+00:00,2025-11-04 09:00:00+00:00,2025-11-04 09:05:00+00:00,2025-11-04 10:00:00+00:00,-0.006295399515738542,-0.0021247563352826404,unclear
MSFT_20251104_143000,MSFT,2025-11-04 14:30:00+00:00,-1,5,87.40915340796462,4.480371126777309,687.4624358376108,10.965647559457693,0.09600158315963757,2025-11-04 14:10:00+00:00,2025-11-04 14:30:00+00:00,2025-11-04 14:35:00+00:00,2025-11-04 15:30:00+00:00,-0.005675391036392807,0.009208952003608939,reversal
MSFT_20251106_143000,MSFT,2025-11-06 14:30:00+00:00,-1,8,78.18991840617073,5.5893479835405095,516.3045769764217,13.093943359566342,0.035863889732630806,2025-11-06 14:10:00+00:00,2025-11-06 14:30:00+00:00,2025-11-06 14:35:00+00:00,2025-11-06 15:30:00+00:00,-0.005599446968200694,-0.006584370313725829,continuation
MSFT_20251106_153500,MSFT,2025-11-06 15:35:00+00:00,-1,4,78.31192070290038,4.417140943533146,243.83456737888724,7.318863411447162,0.0705869893167714,2025-11-06 15:15:00+00:00,2025-11-06 15:35:00+00:00,2025-11-06 15:40:00+00:00,2025-11-06 16:35:00+00:00,-0.003556373816622105,-0.003687300855694242,continuation
MSFT_20251107_143000,MSFT,2025-11-07 14:30:00+00:00,1,3,75.061878062328,4.1697125683066325,405.8542210617929,8.321689515625414,0.023474886585004094,2025-11-07 14:10:00+00:00,2025-11-07 14:30:00+00:00,2025-11-07 14:35:00+00:00,2025-11-07 15:30:00+00:00,0.005931006657252436,-0.005855928124498533,reversal
MSFT_20251110_090000,MSFT,2025-11-10 09:00:00+00:00,1,3,79.13871369461978,4.690571381609917,1.7534169367338313,7.403240625915333,77.33961337975825,2025-11-08 00:40:00+00:00,2025-11-10 09:00:00+00:00,2025-11-10 09:05:00+00:00,2025-11-10 10:00:00+00:00,0.007290913473126048,0.0014356642938326836,unclear
MSFT_20251110_143000,MSFT,2025-11-10 14:30:00+00:00,-1,6,97.20653669331503,4.697584701863394,351.57511229412745,9.260534405527252,0.09635766114072154,2025-11-10 14:10:00+00:00,2025-11-10 14:30:00+00:00,2025-11-10 14:35:00+00:00,2025-11-10 15:30:00+00:00,-0.0034677660870086058,0.00975070577367032,reversal
MSFT_20251112_143000,MSFT,2025-11-12 14:30:00+00:00,-1,3,61.6736616027258,4.953651730501526,491.421686746988,12.964844172615496,0.08016645799929431,2025-11-12 14:10:00+00:00,2025-11-12 14:30:00+00:00,2025-11-12 14:35:00+00:00,2025-11-12 15:30:00+00:00,-0.006051703877790859,-0.005704321097121157,continuation
MSFT_20251114_142000,MSFT,2025-11-14 14:20:00+00:00,-1,7,94.84196355013852,4.254243873671841,338.9550650374458,6.03973037859777,0.3937432909256423,2025-11-14 14:00:00+00:00,2025-11-14 14:20:00+00:00,2025-11-14 14:25:00+00:00,2025-11-14 15:20:00+00:00,-0.002773767993905052,0.014713613786988766,reversal
MSFT_20251117_143000,MSFT,2025-11-17 14:30:00+00:00,1,7,62.97077314203703,4.219983397400419,976.647209421403,17.63496661677055,0.06722075399757652,2025-11-17 14:10:00+00:00,2025-11-17 14:30:00+00:00,2025-11-17 14:35:00+00:00,2025-11-17 15:30:00+00:00,0.0033841613379244073,-0.005235602094240899,reversal
MSFT_20251119_142500,MSFT,2025-11-19 14:25:00+00:00,-1,4,75.11277121220905,4.342923274399372,266.9593086064098,10.571353235999675,0.22565178395902097,2025-11-19 14:05:00+00:00,2025-11-19 14:25:00+00:00,2025-11-19 14:30:00+00:00,2025-11-19 15:25:00+00:00,-0.00420731707317068,0.009736084746800433,reversal
MSFT_20251119_154000,MSFT,2025-11-19 15:40:00+00:00,-1,5,94.66461853559372,4.2997245033298075,141.84837229626393,6.908838920414631,0.11168760552567047,2025-11-19 15:20:00+00:00,2025-11-19 15:40:00+00:00,2025-11-19 15:45:00+00:00,2025-11-19 16:40:00+00:00,-0.0031208600062700986,-0.00820070931195116,continuation
MSFT_20251121_145500,MSFT,2025-11-21 14:55:00+00:00,-1,8,106.51841792565176,4.161008702152808,275.65398091095807,11.795843336637677,0.12210978911090066,2025-11-21 14:35:00+00:00,2025-11-21 14:55:00+00:00,2025-11-21 15:00:00+00:00,2025-11-21 15:55:00+00:00,-0.006118707108806132,-0.0077479680796112005,continuation
MSFT_20251124_144000,MSFT,2025-11-24 14:40:00+00:00,-1,6,124.50698219806044,5.391972996981501,337.8295868122458,9.935763628902414,0.04494533503623473,2025-11-24 14:20:00+00:00,2025-11-24 14:40:00+00:00,2025-11-24 14:45:00+00:00,2025-11-24 15:40:00+00:00,-0.003125725992101258,0.005910891718395872,reversal
MSFT_20251125_142500,MSFT,2025-11-25 14:25:00+00:00,1,5,143.84030093185675,5.361898841103729,325.7070480081716,9.242529036404266,0.7431967066437828,2025-11-25 14:05:00+00:00,2025-11-25 14:25:00+00:00,2025-11-25 14:30:00+00:00,2025-11-25 15:25:00+00:00,0.009142905743020568,-0.013126567076125695,reversal
MSFT_20251126_132500,MSFT,2025-11-26 13:25:00+00:00,1,9,79.54001954708411,5.437171162724048,52.010420284821116,11.458680017884184,0.7114278018754107,2025-11-26 13:05:00+00:00,2025-11-26 13:25:00+00:00,2025-11-26 13:30:00+00:00,2025-11-26 14:25:00+00:00,0.003631430658457724,0.011853022520742718,continuation
MSFT_20251203_140000,MSFT,2025-12-03 14:00:00+00:00,-1,6,218.09454241887184,6.005011993509762,402.5990783410138,61.107801158249444,0.1674861521701899,2025-12-03 13:40:00+00:00,2025-12-03 14:00:00+00:00,2025-12-03 14:05:00+00:00,2025-12-03 15:00:00+00:00,-0.017261454864870407,-0.00583063108006987,continuation
MSFT_20251208_142500,MSFT,2025-12-08 14:25:00+00:00,1,4,118.95445134575854,7.040661825237608,1043.6436271401394,23.84384651586428,0.298149831935856,2025-12-08 14:05:00+00:00,2025-12-08 14:25:00+00:00,2025-12-08 14:30:00+00:00,2025-12-08 15:25:00+00:00,0.0032476263368015346,0.008406597938144245,continuation
MSFT_20251210_113000,MSFT,2025-12-10 11:30:00+00:00,-1,6,113.40248621058092,5.512597350776485,54.68587896253602,58.76920975953905,1.102057810200921,2025-12-10 11:10:00+00:00,2025-12-10 11:30:00+00:00,2025-12-10 11:35:00+00:00,2025-12-10 12:30:00+00:00,-0.00875228984327292,-0.00698151950718684,continuation
MSFT_20251218_142500,MSFT,2025-12-18 14:25:00+00:00,-1,6,79.24591257924662,4.193333399025492,400.0776233828462,9.758364118180872,0.11012612265744885,2025-12-18 14:05:00+00:00,2025-12-18 14:25:00+00:00,2025-12-18 14:30:00+00:00,2025-12-18 15:25:00+00:00,-0.0035420356287112487,0.013570308416100296,reversal
