event_id,ticker,t0_utc,direction,cluster_len,peak_abs_ret_3_bp,peak_z_ret_3,peak_volume_mult,peak_range_mult,peak_impact_mult,event_window_start,event_window_end,val_window_start,val_window_end,event_return,forward_return_60m,label_proxy,reject_reason,strength_score
MSFT_20251125_142500,MSFT,2025-11-25 14:25:00+00:00,1,5,143.84030093185677,5.361898841103729,325.7070480081716,9.242529036404266,0.7431967066437828,2025-11-25 14:05:00+00:00,2025-11-25 14:25:00+00:00,2025-11-25 14:30:00+00:00,2025-11-25 15:25:00+00:00,0.0091429057430205,-0.0131265670761256,reversal,out_of_rth,
MSFT_20251126_132500,MSFT,2025-11-26 13:25:00+00:00,1,9,79.54001954708411,5.437171162724048,52.01042028482112,11.458680017884184,0.7114278018754107,2025-11-26 13:05:00+00:00,2025-11-26 13:25:00+00:00,2025-11-26 13:30:00+00:00,2025-11-26 14:25:00+00:00,0.0036314306584577,0.0118530225207427,continuation,out_of_rth,
MSFT_20251203_140000,MSFT,2025-12-03 14:00:00+00:00,-1,6,218.09454241887184,6.005011993509762,402.5990783410138,61.10780115824944,0.1674861521701899,2025-12-03 13:40:00+00:00,2025-12-03 14:00:00+00:00,2025-12-03 14:05:00+00:00,2025-12-03 15:00:00+00:00,-0.0172614548648704,-0.0058306310800698,continuation,out_of_rth,
MSFT_20251208_142500,MSFT,2025-12-08 14:25:00+00:00,1,4,118.95445134575854,7.040661825237608,1043.6436271401394,23.84384651586428,0.298149831935856,2025-12-08 14:05:00+00:00,2025-12-08 14:25:00+00:00,2025-12-08 14:30:00+00:00,2025-12-08 15:25:00+00:00,0.0032476263368015,0.0084065979381442,continuation,out_of_rth,
MSFT_20251210_113000,MSFT,2025-12-10 11:30:00+00:00,-1,6,113.40248621058092,5.512597350776485,54.68587896253602,58.76920975953905,1.102057810200921,2025-12-10 11:10:00+00:00,2025-12-10 11:30:00+00:00,2025-12-10 11:35:00+00:00,2025-12-10 12:30:00+00:00,-0.0087522898432729,-0.0069815195071868,continuation,out_of_rth,
MSFT_20251218_142500,MSFT,2025-12-18 14:25:00+00:00,-1,6,79.24591257924662,4.193333399025492,400.0776233828462,9.758364118180872,0.1101261226574488,2025-12-18 14:05:00+00:00,2025-12-18 14:25:00+00:00,2025-12-18 14:30:00+00:00,2025-12-18 15:25:00+00:00,-0.0035420356287112,0.0135703084161002,reversal,out_of_rth,
MSFT_20260102_090000,MSFT,2026-01-02 09:00:00+00:00,1,3,76.54116673562194,4.961281783708641,1.204616998950682,1.4305248392098528,189.95303896803864,2026-01-01 00:40:00+00:00,2026-01-02 09:00:00+00:00,2026-01-02 09:05:00+00:00,2026-01-02 10:05:00+00:00,0.0068459152016546,-0.0020747314147202,unclear,out_of_rth,
MSFT_20260102_142500,MSFT,2026-01-02 14:25:00+00:00,-1,10,85.38998229720596,4.361794974033931,1012.8228849665246,17.65194977394788,0.3053014796997606,2026-01-02 14:05:00+00:00,2026-01-02 14:25:00+00:00,2026-01-02 14:30:00+00:00,2026-01-02 15:25:00+00:00,-0.0036008230452675,-0.018347960764068,continuation,out_of_rth,
MSFT_20260112_090000,MSFT,2026-01-12 09:00:00+00:00,-1,3,87.40732940184958,4.618046188037656,1.327720207253886,5.602099045938743,204.1592933222796,2026-01-10 00:40:00+00:00,2026-01-12 09:00:00+00:00,2026-01-12 09:05:00+00:00,2026-01-12 10:00:00+00:00,-0.0088717252896357,0.0014953664700925,unclear,out_of_rth,
MSFT_20260115_142500,MSFT,2026-01-15 14:25:00+00:00,1,4,88.92850930596552,4.983834648334707,137.49962565510356,14.346778109380272,0.7161966083736918,2026-01-15 14:05:00+00:00,2026-01-15 14:25:00+00:00,2026-01-15 14:30:00+00:00,2026-01-15 15:25:00+00:00,0.0036988968202464,-0.0111420012499731,reversal,out_of_rth,
NFLX_20251020_132500,NFLX,2025-10-20 13:25:00+00:00,1,7,125.27033771419173,6.440499437087321,86.40039890301671,19.821120694883614,10.710229927683612,2025-10-20 13:05:00+00:00,2025-10-20 13:25:00+00:00,2025-10-20 13:30:00+00:00,2025-10-20 14:25:00+00:00,0.0064475873544092,0.0123992560446373,continuation,out_of_rth,
NFLX_20251024_132500,NFLX,2025-10-24 13:25:00+00:00,-1,5,107.58520929391668,4.95171650562367,376.5024429967427,32.52147758264076,1.2049990617849224,2025-10-24 13:05:00+00:00,2025-10-24 13:25:00+00:00,2025-10-24 13:30:00+00:00,2025-10-24 14:25:00+00:00,-0.0068734358240971,-0.0021510021510021,unclear,out_of_rth,
NFLX_20251027_080500,NFLX,2025-10-27 08:05:00+00:00,1,3,93.87568555759174,4.123598609681384,0.1787445944175075,1.6628156683660242,290.1770658706529,2025-10-24 23:40:00+00:00,2025-10-27 08:05:00+00:00,2025-10-27 08:20:00+00:00,2025-10-27 10:30:00+00:00,0.0092860864081307,-0.0011500810490189,unclear,out_of_rth,
NFLX_20251103_090000,NFLX,2025-11-03 09:00:00+00:00,1,3,99.9286860402937,4.0982595111241205,0.1510315741479539,4.915220206364991,108.50604092903238,2025-10-31 23:10:00+00:00,2025-11-03 09:00:00+00:00,2025-11-03 09:05:00+00:00,2025-11-03 10:00:00+00:00,0.0106339285714285,0.0054421287911583,continuation,out_of_rth,
NFLX_20251104_090000,NFLX,2025-11-04 09:00:00+00:00,-1,3,69.98844227559032,4.220593247811006,1.670930745478606,7.412485347844638,29.106890010533835,2025-11-04 00:40:00+00:00,2025-11-04 09:00:00+00:00,2025-11-04 09:05:00+00:00,2025-11-04 10:00:00+00:00,-0.0059171597633135,-0.0028113553113553,unclear,out_of_rth,
NFLX_20251105_142500,NFLX,2025-11-05 14:25:00+00:00,-1,7,78.25870003142387,4.565781486492366,840.6678832116788,14.387628837710276,0.4162627163175676,2025-11-05 14:05:00+00:00,2025-11-05 14:25:00+00:00,2025-11-05 14:30:00+00:00,2025-11-05 15:25:00+00:00,-0.0032776048695845,0.0008336096680299,unclear,out_of_rth,
NFLX_20251114_142500,NFLX,2025-11-14 14:25:00+00:00,-1,16,125.37440029686933,5.015936496497033,421.1080550098232,14.772989347077328,0.6320853841086782,2025-11-14 14:05:00+00:00,2025-11-14 14:25:00+00:00,2025-11-14 14:30:00+00:00,2025-11-14 15:25:00+00:00,-0.001355531064909,-0.0230079201855336,continuation,out_of_rth,
NFLX_20251118_142500,NFLX,2025-11-18 14:25:00+00:00,1,22,157.43732083541852,4.306710401788417,493.6491671937592,6.459264595972892,0.2724060739530705,2025-11-18 14:05:00+00:00,2025-11-18 14:25:00+00:00,2025-11-18 14:30:00+00:00,2025-11-18 15:25:00+00:00,0.0045578851412944,0.0149727767695098,continuation,out_of_rth,
NFLX_20251119_142500,NFLX,2025-11-19 14:25:00+00:00,-1,10,198.6695433297392,6.962828272482881,552.4183780020884,8.22794346727128,0.8157485125303734,2025-11-19 14:05:00+00:00,2025-11-19 14:25:00+00:00,2025-11-19 14:30:00+00:00,2025-11-19 15:25:00+00:00,-0.0066050198150594,-0.0156028368794325,continuation,out_of_rth,
NFLX_20251120_142500,NFLX,2025-11-20 14:25:00+00:00,1,13,146.18547281863846,4.810764554203636,558.3456140350877,9.998139791452568,0.4976832448866139,2025-11-20 14:05:00+00:00,2025-11-20 14:25:00+00:00,2025-11-20 14:30:00+00:00,2025-11-20 15:25:00+00:00,0.0027088036117381,-0.0169293111211166,reversal,out_of_rth,
NFLX_20251124_142500,NFLX,2025-11-24 14:25:00+00:00,1,7,132.5309358081972,4.311850969155789,980.3984632272228,7.243684954822755,0.6037303999802828,2025-11-24 14:05:00+00:00,2025-11-24 14:25:00+00:00,2025-11-24 14:30:00+00:00,2025-11-24 15:25:00+00:00,0.0089060987415294,0.0011034350412588,unclear,out_of_rth,
NFLX_20251125_142000,NFLX,2025-11-25 14:20:00+00:00,-1,9,127.0687651763125,5.171539555565174,420.1894291754757,6.605730908575064,1.743214473475079,2025-11-25 14:00:00+00:00,2025-11-25 14:20:00+00:00,2025-11-25 14:25:00+00:00,2025-11-25 15:20:00+00:00,-0.0044910179640718,-0.0177631578947368,continuation,out_of_rth,
NFLX_20251126_142500,NFLX,2025-11-26 14:25:00+00:00,1,9,102.7006466336955,4.9431484981922935,791.7339707536557,8.700733311255467,0.4998059444053603,2025-11-26 14:05:00+00:00,2025-11-26 14:25:00+00:00,2025-11-26 14:30:00+00:00,2025-11-26 15:25:00+00:00,0.0058963385639561,0.0030254325423089,continuation,out_of_rth,
NFLX_20251128_142500,NFLX,2025-11-28 14:25:00+00:00,1,9,92.87195926833692,5.254145133797913,891.1922246220303,7.467016000748997,0.7287004578184019,2025-11-28 14:05:00+00:00,2025-11-28 14:25:00+00:00,2025-11-28 14:30:00+00:00,2025-11-28 15:25:00+00:00,0.0040160642570281,0.0088262910798122,continuation,out_of_rth,
NFLX_20251203_090000,NFLX,2025-12-03 09:00:00+00:00,-1,4,82.95695455802444,5.092450801271086,3.662749885548604,6.509692022539556,5.441035546806768,2025-12-03 00:40:00+00:00,2025-12-03 09:00:00+00:00,2025-12-03 09:05:00+00:00,2025-12-03 10:00:00+00:00,-0.0054824561403508,-0.0066152149944873,continuation,out_of_rth,
NFLX_20251203_140500,NFLX,2025-12-03 14:05:00+00:00,-1,21,281.8791946308674,6.268751719776601,649.8993193420306,20.151894758812816,0.6728314246517973,2025-12-03 13:45:00+00:00,2025-12-03 14:05:00+00:00,2025-12-03 14:10:00+00:00,2025-12-03 15:05:00+00:00,-0.0039160839160838,-0.0383787325657586,continuation,out_of_rth,
NFLX_20251204_141000,NFLX,2025-12-04 14:10:00+00:00,1,11,129.12621359223442,4.278034910126396,761.4758135444151,22.38003208897253,0.8070514220696259,2025-12-04 13:50:00+00:00,2025-12-04 14:10:00+00:00,2025-12-04 14:15:00+00:00,2025-12-04 15:10:00+00:00,0.0053799596503025,-0.0203678929765886,reversal,out_of_rth,
NFLX_20251205_120500,NFLX,2025-12-05 12:05:00+00:00,-1,16,227.1590113079136,6.988489676361992,255.03593083314615,27.421871395472117,0.8174514195907246,2025-12-05 11:45:00+00:00,2025-12-05 12:05:00+00:00,2025-12-05 12:10:00+00:00,2025-12-05 13:05:00+00:00,-0.0058765915768853,-0.0073891625615764,continuation,out_of_rth,
NFLX_20251205_135000,NFLX,2025-12-05 13:50:00+00:00,1,29,370.5203482486352,5.136486288530311,1008.8921430251704,14.55142353342949,0.5920203579338867,2025-12-05 13:30:00+00:00,2025-12-05 13:50:00+00:00,2025-12-05 13:55:00+00:00,2025-12-05 14:50:00+00:00,0.0098191005558361,0.0304078397463611,continuation,out_of_rth,
NFLX_20251208_134500,NFLX,2025-12-08 13:45:00+00:00,-1,10,290.34087978959235,5.507282294508484,518.003010369049,13.18645664964336,0.5902574213996065,2025-12-08 13:25:00+00:00,2025-12-08 13:45:00+00:00,2025-12-08 13:50:00+00:00,2025-12-08 14:45:00+00:00,-0.0055528011898858,-0.0313092033103998,continuation,out_of_rth,
NFLX_20251212_140000,NFLX,2025-12-12 14:00:00+00:00,1,9,162.11578947368687,6.622278108482137,633.8621303090949,15.03595743808912,0.5176971409248854,2025-12-12 13:40:00+00:00,2025-12-12 14:00:00+00:00,2025-12-12 14:05:00+00:00,2025-12-12 15:00:00+00:00,0.003797736168412,0.0166088798490868,continuation,out_of_rth,
NFLX_20251215_090000,NFLX,2025-12-15 09:00:00+00:00,1,3,88.87264746550771,4.4422707759106,1.010044916292364,7.255007357077028,75.03635519346099,2025-12-13 00:40:00+00:00,2025-12-15 09:00:00+00:00,2025-12-15 09:05:00+00:00,2025-12-15 10:00:00+00:00,0.0041136676871929,0.0048197820620285,continuation,out_of_rth,
NFLX_20251218_090000,NFLX,2025-12-18 09:00:00+00:00,1,3,87.83998306699291,5.094241067993369,0.5126264193088044,3.0357060903065083,260.8166367293459,2025-12-18 00:40:00+00:00,2025-12-18 09:00:00+00:00,2025-12-18 09:05:00+00:00,2025-12-18 10:00:00+00:00,0.0066673722086993,0.0025231286795626,unclear,out_of_rth,
NFLX_20260102_090000,NFLX,2026-01-02 09:00:00+00:00,1,3,95.1477023251468,4.803777706752345,1.0389192296636964,10.686367907992866,169.5508133615811,2026-01-01 00:40:00+00:00,2026-01-02 09:00:00+00:00,2026-01-02 09:05:00+00:00,2026-01-02 10:00:00+00:00,0.0091909800149621,-0.0025415651805571,unclear,out_of_rth,
NFLX_20260109_142000,NFLX,2026-01-09 14:20:00+00:00,-1,13,151.90299764230585,5.887302647535856,1061.3328710124829,11.160547747028176,0.6260430626132063,2026-01-09 14:00:00+00:00,2026-01-09 14:20:00+00:00,2026-01-09 14:25:00+00:00,2026-01-09 15:20:00+00:00,-0.0040730120216168,-0.0163974365647222,continuation,out_of_rth,
NFLX_20260112_142500,NFLX,2026-01-12 14:25:00+00:00,1,5,113.22869955156855,5.562554975891636,541.64569356301,9.089414586877783,0.4099111606278391,2026-01-12 14:05:00+00:00,2026-01-12 14:25:00+00:00,2026-01-12 14:30:00+00:00,2026-01-12 15:25:00+00:00,0.0075213291423439,0.00033426183844,unclear,out_of_rth,
NVDA_20251017_080000,NVDA,2025-10-17 08:00:00+00:00,-1,4,228.8043478260904,4.903004355550709,5.423610163368522,11.472729952469368,16.857141650091673,2025-10-16 23:40:00+00:00,2025-10-17 08:00:00+00:00,2025-10-17 08:05:00+00:00,2025-10-17 09:00:00+00:00,-0.0206949977866313,0.0029381851056617,unclear,out_of_rth,
NVDA_20251027_080000,NVDA,2025-10-27 08:00:00+00:00,1,3,195.72422145569536,5.174285929114939,5.779736238242934,18.51714322853877,45.46631727193763,2025-10-24 23:40:00+00:00,2025-10-27 08:00:00+00:00,2025-10-27 08:05:00+00:00,2025-10-27 09:00:00+00:00,0.0181840810298572,0.0040042149631189,continuation,out_of_rth,
NVDA_20251030_123000,NVDA,2025-10-30 12:30:00+00:00,-1,6,96.70626349892244,4.139338716991199,11.411533952565604,3.568758933205418,0.7076949066832647,2025-10-30 12:10:00+00:00,2025-10-30 12:30:00+00:00,2025-10-30 12:35:00+00:00,2025-10-30 13:30:00+00:00,-0.0046241058829253,-0.0080445952941855,continuation,out_of_rth,
NVDA_20251103_090000,NVDA,2025-11-03 09:00:00+00:00,1,3,96.73280031586629,4.319218334502678,2.27309773062601,6.037283201377558,17.760171143474267,2025-10-31 23:40:00+00:00,2025-11-03 09:00:00+00:00,2025-11-03 09:05:00+00:00,2025-11-03 10:00:00+00:00,0.0053257358949863,0.0071130733382389,continuation,out_of_rth,
NVDA_20251104_090000,NVDA,2025-11-04 09:00:00+00:00,-1,3,153.83103160170552,4.9335804289131175,1.5765370713538704,5.077184087990722,43.3257348672659,2025-11-04 00:40:00+00:00,2025-11-04 09:00:00+00:00,2025-11-04 09:05:00+00:00,2025-11-04 10:00:00+00:00,-0.0123050092045343,-0.0116244849911713,continuation,out_of_rth,
NVDA_20251110_090000,NVDA,2025-11-10 09:00:00+00:00,1,3,219.93054824792637,4.568166281089664,1.5199961527363663,7.665204358982145,65.40945251576699,2025-11-08 00:40:00+00:00,2025-11-10 09:00:00+00:00,2025-11-10 09:05:00+00:00,2025-11-10 10:00:00+00:00,0.0204618378833305,0.0036082474226803,continuation,out_of_rth,
NVDA_20251112_090000,NVDA,2025-11-12 09:00:00+00:00,1,3,105.6701030927809,4.469106841661797,1.5236198400755363,1.8142907650864064,33.35863725622716,2025-11-12 00:40:00+00:00,2025-11-12 09:00:00+00:00,2025-11-12 09:05:00+00:00,2025-11-12 10:00:00+00:00,0.0085505305449675,0.002093973442288,unclear,out_of_rth,
NVDA_20251114_120000,NVDA,2025-11-14 12:00:00+00:00,-1,3,119.52191235059306,4.144177412328538,10.19805705225535,5.782890426401652,1.2146339905328212,2025-11-14 11:40:00+00:00,2025-11-14 12:00:00+00:00,2025-11-14 12:05:00+00:00,2025-11-14 13:00:00+00:00,-0.0057565789473684,0.0007168458781361,unclear,out_of_rth,
NVDA_20251114_141000,NVDA,2025-11-14 14:10:00+00:00,1,20,275.9935619660769,5.391324792901134,111.37442093295547,12.698653255710695,0.5811460528659989,2025-11-14 13:50:00+00:00,2025-11-14 14:10:00+00:00,2025-11-14 14:15:00+00:00,2025-11-14 15:10:00+00:00,0.0014214148086979,0.0227977518330675,continuation,out_of_rth,
NVDA_20251118_142500,NVDA,2025-11-18 14:25:00+00:00,-1,12,144.26677092928662,4.647069074738501,149.8959139329058,6.039058862063835,0.4401591081133154,2025-11-18 14:05:00+00:00,2025-11-18 14:25:00+00:00,2025-11-18 14:30:00+00:00,2025-11-18 15:25:00+00:00,-0.0043990658773692,-0.008018765001091,continuation,out_of_rth,
NVDA_20251119_212000,NVDA,2025-11-19 21:20:00+00:00,1,4,362.50287133373416,5.560636463533681,4.403429878278635,12.75186389569168,5.56488122931154,2025-11-19 21:00:00+00:00,2025-11-19 21:20:00+00:00,2025-11-19 21:25:00+00:00,2025-11-19 22:20:00+00:00,0.0257604970008569,0.030687098626847,continuation,out_of_rth,
NVDA_20251124_224500,NVDA,2025-11-24 22:45:00+00:00,-1,7,134.20950047334568,4.25271576094216,0.4561423178016374,3.7952184002819456,28.66804292066476,2025-11-24 22:25:00+00:00,2025-11-24 22:45:00+00:00,2025-11-24 22:50:00+00:00,2025-11-24 23:45:00+00:00,-0.006046613896218,-0.0063046123216458,continuation,out_of_rth,
NVDA_20251126_130500,NVDA,2025-11-26 13:05:00+00:00,1,9,147.29767572107866,4.867088923418038,26.52037336652147,4.370428169144412,0.660263637620323,2025-11-26 12:45:00+00:00,2025-11-26 13:05:00+00:00,2025-11-26 13:10:00+00:00,2025-11-26 14:05:00+00:00,0.0034996613230977,0.0179997750028124,continuation,out_of_rth,
NVDA_20251201_142500,NVDA,2025-12-01 14:25:00+00:00,-1,8,143.6255436026568,4.506299449609205,224.4662236703697,8.338769480885496,0.4321387341802397,2025-12-01 14:05:00+00:00,2025-12-01 14:25:00+00:00,2025-12-01 14:30:00+00:00,2025-12-01 15:25:00+00:00,-0.001599634369287,0.0234607461661708,reversal,out_of_rth,
NVDA_20251203_140000,NVDA,2025-12-03 14:00:00+00:00,-1,18,177.98724701968194,5.921436556723545,276.22231820323543,15.665926394879143,1.008624995099148,2025-12-03 13:40:00+00:00,2025-12-03 14:00:00+00:00,2025-12-03 14:05:00+00:00,2025-12-03 15:00:00+00:00,-0.0121525885558582,-0.002592817344293,unclear,out_of_rth,
NVDA_20251204_140500,NVDA,2025-12-04 14:05:00+00:00,1,10,96.1192210742068,4.612867533708503,320.290033972148,17.18017014493186,0.8352138768355489,2025-12-04 13:45:00+00:00,2025-12-04 14:05:00+00:00,2025-12-04 14:10:00+00:00,2025-12-04 15:05:00+00:00,0.0064356163668983,-0.0033640273489193,reversal,out_of_rth,
NVDA_20251205_090000,NVDA,2025-12-05 09:00:00+00:00,1,3,84.03361344537342,4.012855699522086,0.990839948925776,3.150346916705252,89.53496946181812,2025-12-05 00:40:00+00:00,2025-12-05 09:00:00+00:00,2025-12-05 09:05:00+00:00,2025-12-05 10:00:00+00:00,0.008403361344538,-0.0007575757575758,unclear,out_of_rth,
NVDA_20251209_142500,NVDA,2025-12-09 14:25:00+00:00,-1,7,128.28875842574303,4.087682224897812,108.30006894501476,7.696459648997268,0.7656840884516445,2025-12-09 14:05:00+00:00,2025-12-09 14:25:00+00:00,2025-12-09 14:30:00+00:00,2025-12-09 15:25:00+00:00,-0.0037044990872973,-0.005065473945142,continuation,out_of_rth,
NVDA_20251211_142500,NVDA,2025-12-11 14:25:00+00:00,-1,13,137.27028238458504,5.297282555624381,250.963732310578,11.929682101071442,0.8968302033317246,2025-12-11 14:05:00+00:00,2025-12-11 14:25:00+00:00,2025-12-11 14:30:00+00:00,2025-12-11 15:25:00+00:00,-0.0032625525326255,-0.012011095700416,continuation,out_of_rth,
NVDA_20251212_125000,NVDA,2025-12-12 12:50:00+00:00,1,3,121.16182572613933,4.509865630715578,52.097474652842834,19.793275674959887,1.3348502163831206,2025-12-12 12:30:00+00:00,2025-12-12 12:50:00+00:00,2025-12-12 12:55:00+00:00,2025-12-12 13:50:00+00:00,0.0111651558699978,-0.0061222258664043,reversal,out_of_rth,
NVDA_20251215_090000,NVDA,2025-12-15 09:00:00+00:00,1,3,79.35148712679086,4.220647323282699,1.180891733310616,7.099070755558408,71.8153888746812,2025-12-13 00:40:00+00:00,2025-12-15 09:00:00+00:00,2025-12-15 09:05:00+00:00,2025-12-15 10:00:00+00:00,0.006225369809812,0.0051651719831988,continuation,out_of_rth,
NVDA_20251217_131000,NVDA,2025-12-17 13:10:00+00:00,-1,3,63.43961597222281,5.180696158418541,29.382974622550595,8.176429324778704,0.9928923554459532,2025-12-17 12:50:00+00:00,2025-12-17 13:10:00+00:00,2025-12-17 13:15:00+00:00,2025-12-17 14:10:00+00:00,-0.0046013130576287,-0.0023112915045944,unclear,out_of_rth,
NVDA_20251217_142500,NVDA,2025-12-17 14:25:00+00:00,-1,5,168.24576514498534,6.672523902665562,426.3845266476967,12.806767428560672,0.7526489570856602,2025-12-17 14:05:00+00:00,2025-12-17 14:25:00+00:00,2025-12-17 14:30:00+00:00,2025-12-17 15:25:00+00:00,-0.0074739662761019,-0.0094859414938939,continuation,out_of_rth,
NVDA_20251218_133000,NVDA,2025-12-18 13:30:00+00:00,1,4,76.15767759531656,4.1926345836116194,17.364395532596934,4.579944676361323,0.5304611592996321,2025-12-18 13:10:00+00:00,2025-12-18 13:30:00+00:00,2025-12-18 13:35:00+00:00,2025-12-18 14:30:00+00:00,0.0047429595790204,-8.57552969724118e-05,unclear,out_of_rth,
NVDA_20251219_142500,NVDA,2025-12-19 14:25:00+00:00,1,11,169.198121215548,4.979973315261279,1116.033952056711,10.522111077019453,0.1465766687357511,2025-12-19 14:05:00+00:00,2025-12-19 14:25:00+00:00,2025-12-19 14:30:00+00:00,2025-12-19 15:25:00+00:00,0.0034069615581171,0.0110350291437948,continuation,out_of_rth,
NVDA_20251222_090000,NVDA,2025-12-22 09:00:00+00:00,1,3,70.01874517587493,4.216090923727192,0.9918190611355684,4.924203855427038,51.92424584991314,2025-12-20 00:40:00+00:00,2025-12-22 09:00:00+00:00,2025-12-22 09:05:00+00:00,2025-12-22 10:00:00+00:00,0.0060131359140787,0.0042760813551889,continuation,out_of_rth,
NVDA_20251223_142500,NVDA,2025-12-23 14:25:00+00:00,1,4,106.22051563357716,5.932624178706248,467.88930772018847,16.475365840186722,1.0301448062554877,2025-12-23 14:05:00+00:00,2025-12-23 14:25:00+00:00,2025-12-23 14:30:00+00:00,2025-12-23 15:25:00+00:00,0.003510504086446,0.0127083902705658,continuation,out_of_rth,
NVDA_20251229_090000,NVDA,2025-12-29 09:00:00+00:00,-1,3,109.56281246676356,5.676152366017207,2.3116438356164384,11.608641758219251,31.591022694393253,2025-12-27 00:40:00+00:00,2025-12-29 09:00:00+00:00,2025-12-29 09:05:00+00:00,2025-12-29 10:00:00+00:00,-0.0076266025489325,-0.0045574986751456,continuation,out_of_rth,
NVDA_20260102_090000,NVDA,2026-01-02 09:00:00+00:00,1,3,196.8633369319761,4.890262884475196,2.6975182689570087,13.09564760412825,69.45281625864412,2026-01-01 00:40:00+00:00,2026-01-02 09:00:00+00:00,2026-01-02 09:05:00+00:00,2026-01-02 10:00:00+00:00,0.0193081255028158,0.0004735595895815,unclear,out_of_rth,
NVDA_20260102_142500,NVDA,2026-01-02 14:25:00+00:00,1,16,139.18289585097554,4.3839701660894095,380.705915139692,14.912096079070592,1.5414240620324624,2026-01-02 14:05:00+00:00,2026-01-02 14:25:00+00:00,2026-01-02 14:30:00+00:00,2026-01-02 15:25:00+00:00,0.0040714890016919,0.0036810785191427,continuation,out_of_rth,
NVDA_20260105_090000,NVDA,2026-01-05 09:00:00+00:00,1,3,68.7939884637756,4.196279436861907,1.294121601183074,5.234019096569226,34.6530966529316,2026-01-03 00:40:00+00:00,2026-01-05 09:00:00+00:00,2026-01-05 09:05:00+00:00,2026-01-05 10:00:00+00:00,0.0056652724095938,0.0010529640939243,unclear,out_of_rth,
NVDA_20260109_142000,NVDA,2026-01-09 14:20:00+00:00,-1,6,80.14344317965217,4.526428381483313,305.3465858966065,13.291019613540172,0.7211152569089775,2026-01-09 14:00:00+00:00,2026-01-09 14:20:00+00:00,2026-01-09 14:25:00+00:00,2026-01-09 15:20:00+00:00,-0.0033338654188992,-0.0057970232959446,continuation,out_of_rth,
NVDA_20260112_090000,NVDA,2026-01-12 09:00:00+00:00,-1,3,124.8425778897233,4.500443117693917,2.765623259440793,16.588279652527735,66.00762170044835,2026-01-10 00:40:00+00:00,2026-01-12 09:00:00+00:00,2026-01-12 09:05:00+00:00,2026-01-12 10:00:00+00:00,-0.0122769064359113,0.0003285330997098,unclear,out_of_rth,
NVDA_20260115_090000,NVDA,2026-01-15 09:00:00+00:00,1,3,116.55266757865546,4.15990116959052,5.000611557128544,21.45713037566938,19.76664636658456,2026-01-15 00:40:00+00:00,2026-01-15 09:00:00+00:00,2026-01-15 09:05:00+00:00,2026-01-15 10:00:00+00:00,0.0109379725782254,0.0048149751136117,continuation,out_of_rth,
PLTR_20251017_080000,PLTR,2025-10-17 08:00:00+00:00,-1,5,335.397919831717,4.9196299427230015,5.77589833479404,7.414238539273853,12.037070217902023,2025-10-16 23:40:00+00:00,2025-10-17 08:00:00+00:00,2025-10-17 08:05:00+00:00,2025-10-17 09:00:00+00:00,-0.0312252964426877,0.0110159118727051,reversal,out_of_rth,
PLTR_20251020_080000,PLTR,2025-10-20 08:00:00+00:00,1,3,104.85846652535048,4.521009692788912,3.362263216540794,7.406683549910681,15.897463724176813,2025-10-17 23:40:00+00:00,2025-10-20 08:00:00+00:00,2025-10-20 08:05:00+00:00,2025-10-20 09:00:00+00:00,0.0108177792724624,-0.0018298768991904,unclear,out_of_rth,
PLTR_20251020_132500,PLTR,2025-10-20 13:25:00+00:00,-1,13,138.34234435092796,4.241296671378708,330.499642820696,19.71610028929971,0.6405434088092701,2025-10-20 13:05:00+00:00,2025-10-20 13:25:00+00:00,2025-10-20 13:30:00+00:00,2025-10-20 14:25:00+00:00,-0.0062562285461188,0.0150426207588165,reversal,out_of_rth,
PLTR_20251021_132500,PLTR,2025-10-21 13:25:00+00:00,1,14,139.78614390732557,4.1261601792350096,478.65807478122514,31.590266639781586,1.1024271516905528,2025-10-21 13:05:00+00:00,2025-10-21 13:25:00+00:00,2025-10-21 13:30:00+00:00,2025-10-21 14:25:00+00:00,0.0029194667841798,-0.0107376283846871,reversal,out_of_rth,
PLTR_20251022_132500,PLTR,2025-10-22 13:25:00+00:00,1,30,208.8549965854769,4.624802356130164,439.3430860327412,26.502394016808235,0.9051555577892136,2025-10-22 13:05:00+00:00,2025-10-22 13:25:00+00:00,2025-10-22 13:30:00+00:00,2025-10-22 14:25:00+00:00,0.0078635507808173,-0.0339010989010988,reversal,out_of_rth,
PLTR_20251024_123000,PLTR,2025-10-24 12:30:00+00:00,1,4,110.46879074350537,5.739422836218437,62.90482026143791,25.69420673326044,0.4226727388092708,2025-10-24 12:10:00+00:00,2025-10-24 12:30:00+00:00,2025-10-24 12:35:00+00:00,2025-10-24 13:30:00+00:00,0.0071743929359824,0.0071780821917808,continuation,out_of_rth,
PLTR_20251027_080000,PLTR,2025-10-27 08:00:00+00:00,1,4,170.31630170316836,4.8124836396380255,5.425529217898339,7.300069108810591,27.427543908117567,2025-10-24 23:40:00+00:00,2025-10-27 08:00:00+00:00,2025-10-27 08:05:00+00:00,2025-10-27 09:00:00+00:00,0.0171416211539501,-0.001913875598086,unclear,out_of_rth,
