event_id,ticker,t0_utc,direction,cluster_len,peak_abs_ret_3_bp,peak_z_ret_3,peak_volume_mult,peak_range_mult,peak_impact_mult,event_window_start,event_window_end,val_window_start,val_window_end,event_return,forward_return_60m,label_proxy,strength_score,keep_reason
META_20250117_140500,META,2025-01-17 14:05:00+00:00,1,18,160.5467239557057,5.626685320848603,1098.2965264049703,35.68612622458077,0.3489358477093143,2025-01-17 13:50:00+00:00,2025-01-17 14:05:00+00:00,2025-01-17 14:10:00+00:00,2025-01-17 15:05:00+00:00,0.0034571890145396,-0.0070354509450365,reversal,0.8256404314341466,min_quota
META_20250110_141000,META,2025-01-10 14:10:00+00:00,1,30,239.24800626661468,4.04230881548985,766.5577596266045,47.98531230625404,1.0117242521845655,2025-01-10 13:55:00+00:00,2025-01-10 14:10:00+00:00,2025-01-10 14:15:00+00:00,2025-01-10 15:10:00+00:00,0.0030463576158941,-0.0096312557771028,reversal,0.8241479125416069,min_quota
META_20250205_143000,META,2025-02-05 14:30:00+00:00,1,17,155.6702203269378,6.909643657795066,652.9386446886447,33.39856729790175,0.103048792303341,2025-02-05 14:15:00+00:00,2025-02-05 14:30:00+00:00,2025-02-05 14:35:00+00:00,2025-02-05 15:30:00+00:00,0.0072193427123086,0.0064183219057043,continuation,0.8206433118958691,min_quota
META_20250331_132500,META,2025-03-31 13:25:00+00:00,-1,15,205.18538516918204,5.047435205327798,525.5011406844106,27.916950267727483,0.6475191862426152,2025-03-31 13:10:00+00:00,2025-03-31 13:25:00+00:00,2025-03-31 13:30:00+00:00,2025-03-31 14:25:00+00:00,-0.0079282566082314,-0.0049201584397591,continuation,0.8200948244767994,min_quota
META_20260417_132500,META,2026-04-17 13:25:00+00:00,-1,5,121.19603680113669,6.813828619398653,776.6068111455108,18.668577940910914,0.5097218902971898,2026-04-17 13:10:00+00:00,2026-04-17 13:25:00+00:00,2026-04-17 13:30:00+00:00,2026-04-17 14:25:00+00:00,-0.0040223135642982,0.0059694012911593,reversal,0.8176156397438996,min_quota
META_20250219_142500,META,2025-02-19 14:25:00+00:00,-1,11,128.51818532322534,6.160506074009904,1009.3149454778704,27.515287393735424,0.3882775042299256,2025-02-19 14:10:00+00:00,2025-02-19 14:25:00+00:00,2025-02-19 14:30:00+00:00,2025-02-19 15:25:00+00:00,-0.0081537811575835,-0.0092004941006089,continuation,0.8173310812669974,min_quota
META_20240822_132500,META,2024-08-22 13:25:00+00:00,-1,9,129.78052919129456,6.61505924940358,564.2763347763348,20.12134472675487,0.7160020524837176,2024-08-22 13:10:00+00:00,2024-08-22 13:25:00+00:00,2024-08-22 13:30:00+00:00,2024-08-22 14:25:00+00:00,-0.0034147427807884,0.0094785847299814,reversal,0.8144856218571086,min_quota
META_20260429_200000,META,2026-04-29 20:00:00+00:00,-1,8,715.1311580294295,6.217964447085084,5.856821402464175,35.554505217248945,11.886931062889555,2026-04-29 19:45:00+00:00,2026-04-29 20:00:00+00:00,2026-04-29 20:05:00+00:00,2026-04-29 21:00:00+00:00,-0.0548604283969375,-0.0158720902743849,continuation,0.8144563430997918,min_quota
META_20250227_143500,META,2025-02-27 14:35:00+00:00,-1,20,218.38617831641423,5.994295593095766,268.8715689596747,23.74530945006669,0.5171207590591841,2025-02-27 14:20:00+00:00,2025-02-27 14:35:00+00:00,2025-02-27 14:40:00+00:00,2025-02-27 15:35:00+00:00,-0.0067836257309941,-0.0101418982571832,continuation,0.8141236925223301,min_quota
META_20250604_133000,META,2025-06-04 13:30:00+00:00,1,4,168.20620796377028,6.004107802122051,605.7909925666812,68.74412977258913,0.0437214832031791,2025-06-04 13:15:00+00:00,2025-06-04 13:30:00+00:00,2025-06-04 13:35:00+00:00,2025-06-04 14:30:00+00:00,0.0104562453253553,0.0133976816829264,continuation,0.8101246142214042,min_quota
META_20240730_200000,META,2024-07-30 20:00:00+00:00,-1,5,445.4287898547449,6.576344718800015,2.1596068280230463,18.938342054780957,12.233726608249636,2024-07-30 19:45:00+00:00,2024-07-30 20:00:00+00:00,2024-07-30 20:05:00+00:00,2024-07-30 21:00:00+00:00,-0.018831378456903,-0.0151348980039481,continuation,0.8098775483289171,min_quota
META_20250430_195000,META,2025-04-30 19:50:00+00:00,1,9,436.78412889789576,6.8438714867261945,8.341797089102771,18.025925239477708,4.737469924732424,2025-04-30 19:35:00+00:00,2025-04-30 19:50:00+00:00,2025-04-30 19:55:00+00:00,2025-04-30 20:50:00+00:00,0.0079591930942157,0.056833346919821,continuation,0.8096261202885253,min_quota
META_20250404_101000,META,2025-04-04 10:10:00+00:00,-1,10,231.784841075795,6.22377091617334,9.221603845180876,12.833929848407928,1.7947467944584428,2025-04-04 09:55:00+00:00,2025-04-04 10:10:00+00:00,2025-04-04 10:15:00+00:00,2025-04-04 11:10:00+00:00,-0.0085589020205871,-0.021745400011536,continuation,0.8081954000244915,min_quota
META_20260306_142500,META,2026-03-06 14:25:00+00:00,-1,4,176.16596222112202,4.913818344090359,1092.8275044457616,22.658345766359023,0.3939339383960954,2026-03-06 14:10:00+00:00,2026-03-06 14:25:00+00:00,2026-03-06 14:30:00+00:00,2026-03-06 15:25:00+00:00,-0.0031689382518536,-0.005864197530864,continuation,0.7989422769822749,min_quota
META_20251222_143000,META,2025-12-22 14:30:00+00:00,1,12,161.34220072551608,7.961847615574511,532.1368597816961,24.20132414233709,0.1077517015778734,2025-12-22 14:15:00+00:00,2025-12-22 14:30:00+00:00,2025-12-22 14:35:00+00:00,2025-12-22 15:30:00+00:00,0.0045745516033577,-0.0041629720915552,reversal,0.7978695910743387,min_quota
META_20260220_143000,META,2026-02-20 14:30:00+00:00,1,8,144.54664914586024,6.023795743494357,979.376775271512,16.60973438460433,0.0353135572759365,2026-02-20 14:15:00+00:00,2026-02-20 14:30:00+00:00,2026-02-20 14:35:00+00:00,2026-02-20 15:30:00+00:00,0.0066342941011146,0.0140388919652123,continuation,0.7974725195245689,min_quota
META_20250730_200000,META,2025-07-30 20:00:00+00:00,1,6,982.8500783462512,5.939038658677945,14.088689991863305,41.994457946659786,8.186668087030412,2025-07-30 19:45:00+00:00,2025-07-30 20:00:00+00:00,2025-07-30 20:05:00+00:00,2025-07-30 21:00:00+00:00,0.0038191272826659,0.0897913561847987,continuation,0.7973624521707785,min_quota
META_20251031_132500,META,2025-10-31 13:25:00+00:00,1,16,212.87738265785893,4.969129376370318,311.7467360035406,29.38079529373666,1.117154496822846,2025-10-31 13:10:00+00:00,2025-10-31 13:25:00+00:00,2025-10-31 13:30:00+00:00,2025-10-31 14:25:00+00:00,0.0071947815443405,-0.0248314190440903,reversal,0.7914211977093131,min_quota
META_20260123_142500,META,2026-01-23 14:25:00+00:00,1,9,141.23830138437432,5.385365748807701,542.5945657964837,20.582969076342994,0.961244705730818,2026-01-23 14:10:00+00:00,2026-01-23 14:25:00+00:00,2026-01-23 14:30:00+00:00,2026-01-23 15:25:00+00:00,0.0046561604584527,0.0203839417189801,continuation,0.7896826068806402,min_quota
META_20241111_142500,META,2024-11-11 14:25:00+00:00,-1,8,128.7798318772282,5.517266200574559,680.9900881057268,71.71460763197169,0.6976157604665932,2024-11-11 14:10:00+00:00,2024-11-11 14:25:00+00:00,2024-11-11 14:30:00+00:00,2024-11-11 15:25:00+00:00,-0.0030455125478519,-0.0106148883882859,continuation,0.7891819332739922,min_quota
META_20251010_145500,META,2025-10-10 14:55:00+00:00,-1,11,201.58648283169268,6.0741689562307,204.20051635111875,43.20540585983673,0.3762531069903752,2025-10-10 14:40:00+00:00,2025-10-10 14:55:00+00:00,2025-10-10 15:00:00+00:00,2025-10-10 15:55:00+00:00,-0.0074680964560737,-0.0144008819678908,continuation,0.788199078122314,min_quota
META_20250908_132500,META,2025-09-08 13:25:00+00:00,1,8,125.77733598408967,5.052657427399534,839.515113350126,inf,2.2012317030798214,2025-09-08 13:10:00+00:00,2025-09-08 13:25:00+00:00,2025-09-08 13:30:00+00:00,2025-09-08 14:25:00+00:00,0.0033134526176274,0.0057616908850726,continuation,0.7845853463807242,min_quota
META_20260408_153000,META,2026-04-08 15:30:00+00:00,-1,17,305.74999999999795,6.284282183177944,50.787140675443176,9.316748083948989,0.6638247397571955,2026-04-08 15:15:00+00:00,2026-04-08 15:30:00+00:00,2026-04-08 15:35:00+00:00,2026-04-08 16:30:00+00:00,-0.0038191056226656,0.0478036175710594,reversal,0.7836469714375702,min_quota
META_20250402_200500,META,2025-04-02 20:05:00+00:00,-1,14,452.5614518722687,5.806521220562106,1.041451547182474,11.003089757486832,26.293128932649854,2025-04-02 19:50:00+00:00,2025-04-02 20:05:00+00:00,2025-04-02 20:10:00+00:00,2025-04-02 21:05:00+00:00,-0.0030622369726621,-0.0367224367224366,continuation,0.7778545296138977,min_quota
META_20240705_133000,META,2024-07-05 13:30:00+00:00,1,7,191.36791899605043,6.436944934438451,13.463711740234167,8.07126078452936,0.7670928228075619,2024-07-05 13:15:00+00:00,2024-07-05 13:30:00+00:00,2024-07-05 13:35:00+00:00,2024-07-05 14:30:00+00:00,0.0076938136256852,0.0209235910088783,continuation,0.7768759017744242,min_quota
META_20241030_132500,META,2024-10-30 13:25:00+00:00,-1,5,187.0887984524283,5.63778334220919,206.34419684982217,13.722661394498662,0.7482058954382748,2024-10-30 13:10:00+00:00,2024-10-30 13:25:00+00:00,2024-10-30 13:30:00+00:00,2024-10-30 14:25:00+00:00,-0.0063849143991396,-0.0077043067139457,continuation,0.7766896620654087,min_quota
META_20250910_133000,META,2025-09-10 13:30:00+00:00,-1,8,164.77174734998766,6.287685771250293,421.3255736614566,54.89739740200343,0.1036709782305855,2025-09-10 13:15:00+00:00,2025-09-10 13:30:00+00:00,2025-09-10 13:35:00+00:00,2025-09-10 14:30:00+00:00,-0.0095623775310255,-0.0047251312353266,continuation,0.7729685589630799,min_quota
META_20241030_200000,META,2024-10-30 20:00:00+00:00,1,11,360.4166666666608,5.658325259376381,4.930998152170389,35.799113527747544,14.34274298027219,2024-10-30 19:45:00+00:00,2024-10-30 20:00:00+00:00,2024-10-30 20:05:00+00:00,2024-10-30 21:00:00+00:00,0.0076150274377373,-0.0263925196058717,reversal,0.7724218922836621,top_global
META_20260226_143500,META,2026-02-26 14:35:00+00:00,1,13,151.9187636341246,6.468219873146963,493.2775330396476,18.48154390459233,0.1037143229243767,2026-02-26 14:20:00+00:00,2026-02-26 14:35:00+00:00,2026-02-26 14:40:00+00:00,2026-02-26 15:35:00+00:00,0.0076480073715734,-0.008618718851447,reversal,0.7700866254675967,top_global
META_20260326_132500,META,2026-03-26 13:25:00+00:00,-1,21,139.76907717683673,5.817841184186486,631.8707592891761,10.909222648413133,0.2086527151556508,2026-03-26 13:10:00+00:00,2026-03-26 13:25:00+00:00,2026-03-26 13:30:00+00:00,2026-03-26 14:25:00+00:00,-0.0034241884673332,-0.0228319131390875,continuation,0.7688688349345851,top_global
META_20251106_142500,META,2025-11-06 14:25:00+00:00,-1,14,166.97054025524682,5.838160972134427,314.92106065224016,12.625047461897465,0.547592380999582,2025-11-06 14:10:00+00:00,2025-11-06 14:25:00+00:00,2025-11-06 14:30:00+00:00,2025-11-06 15:25:00+00:00,-0.0068118613879947,-0.0167374547742646,continuation,0.7666855967455899,top_global
META_20250616_130000,META,2025-06-16 13:00:00+00:00,1,17,217.70682148040345,4.772233882155925,389.5725888324873,523.5628523564974,0.3441165212214846,2025-06-16 12:45:00+00:00,2025-06-16 13:00:00+00:00,2025-06-16 13:05:00+00:00,2025-06-16 14:00:00+00:00,0.0217706821480405,-0.0062642045454545,reversal,0.7650914100817128,top_global
META_20260128_205000,META,2026-01-28 20:50:00+00:00,-1,18,652.2536604038387,5.548513536797677,10.081253607542168,41.63499611450067,6.269917846719953,2026-01-28 20:35:00+00:00,2026-01-28 20:50:00+00:00,2026-01-28 20:55:00+00:00,2026-01-28 21:50:00+00:00,-0.0032916294310395,0.08392339993126,reversal,0.7649414337621152,top_global
META_20240725_132000,META,2024-07-25 13:20:00+00:00,1,22,181.34453843995368,4.371208230406842,473.3419626730885,19.521290553674717,1.2813399627574131,2024-07-25 13:05:00+00:00,2024-07-25 13:20:00+00:00,2024-07-25 13:25:00+00:00,2024-07-25 14:20:00+00:00,0.0033620689655171,-0.0290725148208609,reversal,0.7614772940125731,top_global
META_20250428_133000,META,2025-04-28 13:30:00+00:00,-1,20,173.65422540354558,4.958779905395515,564.1958112541005,31.92547893246347,0.3985203635868333,2025-04-28 13:15:00+00:00,2025-04-28 13:30:00+00:00,2025-04-28 13:35:00+00:00,2025-04-28 14:30:00+00:00,-0.0170690119357443,0.0037433350376161,reversal,0.7588340544261942,top_global
META_20241113_142500,META,2024-11-13 14:25:00+00:00,-1,9,119.76877012011444,6.042656364109771,359.0838762214984,15.786118076849093,0.9777126049608929,2024-11-13 14:10:00+00:00,2024-11-13 14:25:00+00:00,2024-11-13 14:30:00+00:00,2024-11-13 15:25:00+00:00,-0.0040710204919435,-0.0028907323440504,unclear,0.7572941240374798,high_strength_unclear
META_20251003_133000,META,2025-10-03 13:30:00+00:00,-1,3,170.79121645173333,6.059459284331672,541.4182804027886,73.85933661889189,0.0867880648089133,2025-10-03 13:15:00+00:00,2025-10-03 13:30:00+00:00,2025-10-03 13:35:00+00:00,2025-10-03 14:30:00+00:00,-0.011562199972569,-0.0023311640556703,unclear,0.7560338503497802,high_strength_unclear
META_20250812_133000,META,2025-08-12 13:30:00+00:00,1,10,197.04624951419004,5.742397983102433,200.31594249717327,23.974720809528822,0.3276102973920509,2025-08-12 13:15:00+00:00,2025-08-12 13:30:00+00:00,2025-08-12 13:35:00+00:00,2025-08-12 14:30:00+00:00,0.015281363172849,0.000796650677153,unclear,0.7545884597730408,high_strength_unclear
META_20240716_132500,META,2024-07-16 13:25:00+00:00,1,10,138.16608502214,5.384340435320268,410.1439463250992,48.76034160190105,1.2297710815977123,2024-07-16 13:10:00+00:00,2024-07-16 13:25:00+00:00,2024-07-16 13:30:00+00:00,2024-07-16 14:25:00+00:00,0.0069642391020621,-0.020694781877669,reversal,0.7516097842793743,top_global
META_20241112_142000,META,2024-11-12 14:20:00+00:00,1,21,131.94762850883723,5.631297218286937,649.2372881355932,30.57448945571274,0.2676565535705996,2024-11-12 14:05:00+00:00,2024-11-12 14:20:00+00:00,2024-11-12 14:25:00+00:00,2024-11-12 15:20:00+00:00,0.0035836177474402,0.0012242815847645,unclear,0.7505562776228998,high_strength_unclear
META_20250224_143500,META,2025-02-24 14:35:00+00:00,-1,7,163.7675518697046,5.632973068885509,481.1810406272274,23.27217470554906,0.1176649341997897,2025-02-24 14:20:00+00:00,2025-02-24 14:35:00+00:00,2025-02-24 14:40:00+00:00,2025-02-24 15:35:00+00:00,-0.004427882507672,-0.0192141148149779,continuation,0.7449494924155542,top_global
META_20250218_142500,META,2025-02-18 14:25:00+00:00,-1,13,130.3511777237265,6.802813517320653,494.5745577085089,23.78048886378443,0.1573612535222424,2025-02-18 14:10:00+00:00,2025-02-18 14:25:00+00:00,2025-02-18 14:30:00+00:00,2025-02-18 15:25:00+00:00,-0.003656703278844,-0.0266831595688283,continuation,0.7379336223101767,top_global
MSFT_20250228_142500,MSFT,2025-02-28 14:25:00+00:00,-1,5,190.4245148954864,6.13297589601876,828.5564779874214,38.92103816677872,0.7861046574330343,2025-02-28 14:10:00+00:00,2025-02-28 14:25:00+00:00,2025-02-28 14:30:00+00:00,2025-02-28 15:25:00+00:00,-0.0036549150993679,-0.0020124824863074,unclear,0.9832791783263379,high_strength_unclear
MSFT_20250905_132500,MSFT,2025-09-05 13:25:00+00:00,-1,8,198.17590356637103,6.908191817559461,665.6116780045352,29.02166244656264,0.8856438439159413,2025-09-05 13:10:00+00:00,2025-09-05 13:25:00+00:00,2025-09-05 13:30:00+00:00,2025-09-05 14:25:00+00:00,-0.0046261705275462,-0.0190410689722931,continuation,0.9627181324563148,min_quota
MSFT_20260121_141000,MSFT,2026-01-21 14:10:00+00:00,1,8,117.3496860439771,6.435360420930051,901.5256213562444,13.763811200258736,1.002099146043827,2026-01-21 13:55:00+00:00,2026-01-21 14:10:00+00:00,2026-01-21 14:15:00+00:00,2026-01-21 15:10:00+00:00,0.0034504877131671,-0.0064363964996583,reversal,0.9299706658338329,min_quota
MSFT_20260223_143000,MSFT,2026-02-23 14:30:00+00:00,-1,5,183.56192636897805,8.428456230588251,865.5618431689571,24.34582198631035,0.0793635114281216,2026-02-23 14:15:00+00:00,2026-02-23 14:30:00+00:00,2026-02-23 14:35:00+00:00,2026-02-23 15:30:00+00:00,-0.0062001771479184,-0.0106949325184619,continuation,0.9203424245419318,min_quota
MSFT_20241212_142500,MSFT,2024-12-12 14:25:00+00:00,1,8,135.713646532436,6.299020653583475,700.8100487054602,40.266755781399134,0.4289360113537742,2024-12-12 14:10:00+00:00,2024-12-12 14:25:00+00:00,2024-12-12 14:30:00+00:00,2024-12-12 15:25:00+00:00,0.005611221638448,0.00709188323959,continuation,0.9074426439129359,min_quota
MSFT_20260123_142500,MSFT,2026-01-23 14:25:00+00:00,1,19,111.4699331848512,6.243323641689773,706.5524648857064,12.80195259892354,0.8992435107768845,2026-01-23 14:10:00+00:00,2026-01-23 14:25:00+00:00,2026-01-23 14:30:00+00:00,2026-01-23 15:25:00+00:00,0.0052273333926506,0.0248722090681772,continuation,0.8881508455325817,min_quota
MSFT_20260324_133000,MSFT,2026-03-24 13:30:00+00:00,-1,9,169.3698484445605,5.9149701117091,679.610083132207,11.686736763727422,0.0400353215836658,2026-03-24 13:15:00+00:00,2026-03-24 13:30:00+00:00,2026-03-24 13:35:00+00:00,2026-03-24 14:30:00+00:00,-0.0050734871070662,-0.0192934496898327,continuation,0.886823729214189,min_quota
MSFT_20251103_140000,MSFT,2025-11-03 14:00:00+00:00,-1,8,139.24740164282358,6.085731990642968,359.0948404413958,39.44449414156801,0.981152607104789,2025-11-03 13:45:00+00:00,2025-11-03 14:00:00+00:00,2025-11-03 14:05:00+00:00,2025-11-03 15:00:00+00:00,-0.0069384547562916,0.0082414931192218,reversal,0.8865609040044888,min_quota
MSFT_20260306_142500,MSFT,2026-03-06 14:25:00+00:00,1,6,140.02694976314788,5.822749547580358,430.622994210091,10.019787233881551,0.8555221177039477,2026-03-06 14:10:00+00:00,2026-03-06 14:25:00+00:00,2026-03-06 14:30:00+00:00,2026-03-06 15:25:00+00:00,0.0073361931329374,0.004885794552339,continuation,0.8829178732345258,min_quota
MSFT_20250519_133000,MSFT,2025-05-19 13:30:00+00:00,1,5,168.29376525405283,5.779498356043672,710.3680232558139,36.31168734198193,0.0288919842602808,2025-05-19 13:15:00+00:00,2025-05-19 13:30:00+00:00,2025-05-19 13:35:00+00:00,2025-05-19 14:30:00+00:00,0.0129994222479001,0.0009651874437888,unclear,0.8815270666177577,high_strength_unclear
MSFT_20241002_132500,MSFT,2024-10-02 13:25:00+00:00,1,6,135.4201620248263,5.296805305746111,602.3784707390005,42.058523721283485,1.0279145230353797,2024-10-02 13:10:00+00:00,2024-10-02 13:25:00+00:00,2024-10-02 13:30:00+00:00,2024-10-02 14:25:00+00:00,0.0044418052256531,-0.0089625653274055,reversal,0.8768985262541249,min_quota
MSFT_20250731_132000,MSFT,2025-07-31 13:20:00+00:00,1,11,312.78369354785565,6.098940769706813,395.4668610003069,15.163663448566682,0.5901295778865252,2025-07-31 13:05:00+00:00,2025-07-31 13:20:00+00:00,2025-07-31 13:25:00+00:00,2025-07-31 14:20:00+00:00,0.0062576479171811,-0.0370026761819803,reversal,0.8743290359499243,min_quota
MSFT_20251208_142500,MSFT,2025-12-08 14:25:00+00:00,1,4,118.95445134575854,7.040661825237482,1043.6436271401394,23.84384651586428,0.298149831935856,2025-12-08 14:10:00+00:00,2025-12-08 14:25:00+00:00,2025-12-08 14:30:00+00:00,2025-12-08 15:25:00+00:00,0.0031050755669044,0.0084065979381442,continuation,0.8739330728247308,min_quota
MSFT_20251028_130000,MSFT,2025-10-28 13:00:00+00:00,1,9,419.7244553001855,5.198298545334468,1645.1286740692358,212.05681535998156,0.2702654955409768,2025-10-28 12:45:00+00:00,2025-10-28 13:00:00+00:00,2025-10-28 13:05:00+00:00,2025-10-28 14:00:00+00:00,0.0419724455300185,-0.0175874421702579,reversal,0.8733760202020504,min_quota
MSFT_20241030_132500,MSFT,2024-10-30 13:25:00+00:00,-1,10,160.49696325889818,6.855229795689611,219.57710460825535,11.911914604253068,0.9481870139697556,2024-10-30 13:10:00+00:00,2024-10-30 13:25:00+00:00,2024-10-30 13:30:00+00:00,2024-10-30 14:25:00+00:00,-0.0068150840527033,0.0015324794144555,unclear,0.8657994470317503,high_strength_unclear
MSFT_20250224_143000,MSFT,2025-02-24 14:30:00+00:00,-1,5,205.47716185699727,6.442388268025007,458.6829801179812,29.994338787678267,0.0822390208213148,2025-02-24 14:15:00+00:00,2025-02-24 14:30:00+00:00,2025-02-24 14:35:00+00:00,2025-02-24 15:30:00+00:00,-0.0086892848425677,-0.014477766287487,continuation,0.8436259178897325,min_quota
MSFT_20241227_142500,MSFT,2024-12-27 14:25:00+00:00,-1,4,126.31774485672544,7.161103233805923,435.4814491488433,33.20039944832372,0.6602176307641291,2024-12-27 14:10:00+00:00,2024-12-27 14:25:00+00:00,2024-12-27 14:30:00+00:00,2024-12-27 15:25:00+00:00,-0.0030938466827088,-0.0153103448275863,continuation,0.8428526038997746,min_quota
MSFT_20251203_140000,MSFT,2025-12-03 14:00:00+00:00,-1,6,218.09454241887184,6.005011993509739,402.5990783410138,61.10780115824944,0.1674861521701899,2025-12-03 13:45:00+00:00,2025-12-03 14:00:00+00:00,2025-12-03 14:05:00+00:00,2025-12-03 15:00:00+00:00,-0.0172993954230108,-0.0058306310800698,continuation,0.8383305851969949,min_quota
MSFT_20260211_143000,MSFT,2026-02-11 14:30:00+00:00,-1,11,189.3346379647709,6.653855875853471,431.4594031922276,14.768750636120425,0.0679707819460702,2026-02-11 14:15:00+00:00,2026-02-11 14:30:00+00:00,2026-02-11 14:35:00+00:00,2026-02-11 15:30:00+00:00,-0.0087729840163442,-0.0174830261881667,continuation,0.8360999623860945,min_quota
MSFT_20250910_132500,MSFT,2025-09-10 13:25:00+00:00,-1,9,142.85141045704552,5.5276348499198775,392.4390029325513,12.258010896985397,0.6226957021358989,2025-09-10 13:10:00+00:00,2025-09-10 13:25:00+00:00,2025-09-10 13:30:00+00:00,2025-09-10 14:25:00+00:00,-0.004886541238847,-0.0030019880715705,continuation,0.8359185036280932,min_quota
MSFT_20260427_130000,MSFT,2026-04-27 13:00:00+00:00,-1,9,255.39132541797736,5.556079746843819,188.58785425101212,77.32659316525425,1.0650907965485232,2026-04-27 12:45:00+00:00,2026-04-27 13:00:00+00:00,2026-04-27 13:05:00+00:00,2026-04-27 14:00:00+00:00,-0.021880544056771,0.0173395405078597,reversal,0.827032171655258,min_quota
MSFT_20251031_133000,MSFT,2025-10-31 13:30:00+00:00,-1,14,141.16091193974168,6.5534496002409055,418.9162120031177,20.331241224455383,0.088725558195776,2025-10-31 13:15:00+00:00,2025-10-31 13:30:00+00:00,2025-10-31 13:35:00+00:00,2025-10-31 14:30:00+00:00,-0.0059397699757869,-0.0140247383444338,continuation,0.826415049724154,min_quota
MSFT_20260129_141500,MSFT,2026-01-29 14:15:00+00:00,-1,22,332.6388888888876,5.603819071915419,283.90084316110256,11.648178375362807,0.6233657657447014,2026-01-29 14:00:00+00:00,2026-01-29 14:15:00+00:00,2026-01-29 14:20:00+00:00,2026-01-29 15:15:00+00:00,-0.0058574610244989,-0.0428792257544189,continuation,0.8217271434853057,min_quota
MSFT_20250121_222500,MSFT,2025-01-21 22:25:00+00:00,1,6,193.9620002331277,7.077906453944682,1.0217758710348417,14.051247534456555,32.726569455267864,2025-01-21 22:10:00+00:00,2025-01-21 22:25:00+00:00,2025-01-21 22:30:00+00:00,2025-01-21 23:25:00+00:00,0.003391812865497,0.0131950110735516,continuation,0.820861479778688,min_quota
MSFT_20240718_132500,MSFT,2024-07-18 13:25:00+00:00,-1,6,108.89107500254624,5.943147865352148,718.4018140589569,51.36020945725419,0.2032355746167193,2024-07-18 13:10:00+00:00,2024-07-18 13:25:00+00:00,2024-07-18 13:30:00+00:00,2024-07-18 14:25:00+00:00,-0.0047256438969764,-0.0103537433335583,continuation,0.8208026449720667,min_quota
MSFT_20260323_110500,MSFT,2026-03-23 11:05:00+00:00,1,9,283.74597476640065,5.756043809550996,85.96093257718967,35.0568155427643,2.862600767536096,2026-03-23 10:50:00+00:00,2026-03-23 11:05:00+00:00,2026-03-23 11:10:00+00:00,2026-03-23 12:05:00+00:00,0.0198785638859555,-0.0041368777987729,reversal,0.8202363081405899,min_quota
MSFT_20251125_142500,MSFT,2025-11-25 14:25:00+00:00,1,5,143.84030093185677,5.361898841103692,325.7070480081716,9.242529036404266,0.7431967066437828,2025-11-25 14:10:00+00:00,2025-11-25 14:25:00+00:00,2025-11-25 14:30:00+00:00,2025-11-25 15:25:00+00:00,0.0087353878852285,-0.0131265670761256,reversal,0.8199527726159965,min_quota
MSFT_20240801_133000,MSFT,2024-08-01 13:30:00+00:00,-1,5,173.7884936739098,5.656565135239828,431.3306574923548,28.98646342590209,0.1352346987178236,2024-08-01 13:15:00+00:00,2024-08-01 13:30:00+00:00,2024-08-01 13:35:00+00:00,2024-08-01 14:30:00+00:00,-0.0030700397439253,0.0158749104798281,reversal,0.816561594046721,min_quota
MSFT_20250404_100500,MSFT,2025-04-04 10:05:00+00:00,-1,10,187.0296591412135,5.896843563268107,11.379564736259685,11.295700617825952,3.4389386133243525,2025-04-04 09:50:00+00:00,2025-04-04 10:05:00+00:00,2025-04-04 10:10:00+00:00,2025-04-04 11:05:00+00:00,-0.003140652497631,-0.0331079062440587,continuation,0.8149182809279514,min_quota
MSFT_20241001_133000,MSFT,2024-10-01 13:30:00+00:00,-1,5,120.70676052345463,6.453457485505106,613.0616541353384,45.744749521358784,0.0491151885838799,2024-10-01 13:15:00+00:00,2024-10-01 13:30:00+00:00,2024-10-01 13:35:00+00:00,2024-10-01 14:30:00+00:00,-0.0066198135198135,-0.0119563046845539,continuation,0.8147729816981693,min_quota
MSFT_20250402_195500,MSFT,2025-04-02 19:55:00+00:00,-1,8,279.32960893854107,5.821059797023877,8.169954565440422,12.015287646122554,57.302090577084,2025-04-02 19:40:00+00:00,2025-04-02 19:55:00+00:00,2025-04-02 20:00:00+00:00,2025-04-02 20:55:00+00:00,-0.0037024483091282,-0.016594959566617,continuation,0.8087029094333069,min_quota
MSFT_20250428_133000,MSFT,2025-04-28 13:30:00+00:00,-1,4,125.4960573107189,5.239261492210675,1305.871587462083,56.63776451431026,0.0266294665210282,2025-04-28 13:15:00+00:00,2025-04-28 13:30:00+00:00,2025-04-28 13:35:00+00:00,2025-04-28 14:30:00+00:00,-0.0123940651006541,0.0049348038963048,reversal,0.806087845905451,min_quota
MSFT_20250730_195500,MSFT,2025-07-30 19:55:00+00:00,1,12,650.506469933838,5.626516761203355,8.311467523035862,70.28891174966552,19.317029205386994,2025-07-30 19:40:00+00:00,2025-07-30 19:55:00+00:00,2025-07-30 20:00:00+00:00,2025-07-30 20:55:00+00:00,0.0064218028036651,0.0729320675433817,continuation,0.8057624776326076,min_quota
MSFT_20250303_143000,MSFT,2025-03-03 14:30:00+00:00,-1,9,106.90851974767712,6.213712586586001,714.2020277882087,32.68599775741603,0.0643335907446078,2025-03-03 14:15:00+00:00,2025-03-03 14:30:00+00:00,2025-03-03 14:35:00+00:00,2025-03-03 15:30:00+00:00,-0.0056638764974186,-0.0054188930335719,continuation,0.80380011414685,min_quota
